Gene,Mean Difference in -log(BH)
IL6R,-0.6420470310171515
IL6ST,-0.3976695832296136
IL7,-0.12363534984937931
IL7R,-0.07304062489163274
IL9,-0.024538863437767216
ILF3,-0.7241589630474792
IMMT,-0.600880662648489
INF2,-0.5708224385076979
INHBA,-0.7241589630474792
INHBE,-0.7241589630474792
INPPL1,-0.2616585861011098
INS,-0.5925177809819295
INSIG2,-0.7241589630474792
INSR,-0.7871398346881058
IRAK1,-0.3076039856010708
IRAK3,-0.09951478429082447
IRAK4,-0.2585546164033702
IRF7,-0.21132595518782496
IRGM,-0.2585546164033702
IRS1,-0.3034492896799361
IRX1,-0.7241589630474792
ISG20,-0.2585546164033702
ISYNA1,-0.3076039856010708
ITGA1,-0.7241589630474792
ITGA2,-0.6096428544962943
ITGA2B,-0.6096428544962943
ITGA3,-0.5965798110760819
ITGA4,-0.024538863437767216
ITGA5,-0.024538863437767216
ITGA8,-0.83370462769801
ITGAL,-0.3076039856010708
ITGAM,-0.5470251576360288
ITGAV,-0.024538863437767216
ITGAX,-0.024538863437767216
ITGB1,-0.5881860122576066
ITGB2,-0.14746023616520718
ITGB3,-0.574199649345155
ITGB6,0.34378280057691296
ITIH3,-0.7241589630474792
ITK,-0.21132595518782496
ITPA,-0.21132595518782496
IVD,-0.21132595518782496
JAK1,-0.21132595518782496
JAK2,-0.5969578078267118
JAK3,-0.024538863437767216
JAM3,-0.024538863437767216
JPH3,-0.7241589630474792
JRKL-AS1,-0.7241589630474792
JUN,-0.12850965647828333
JUNB,-0.12413585086559624
JUND,-0.12413585086559624
KARS,-0.600880662648489
KAT5,-0.3076039856010708
KAT8,-0.2585546164033702
KCNE2,-0.7241589630474792
KCNE5,-0.83370462769801
KCNJ11,-0.7226370087215657
KCNJ2,-0.7241589630474792
KCNJ8,-0.2585546164033702
KCNK12,-0.7241589630474792
KCNK2,-0.7241589630474792
KCNK3,-0.6313298223058947
KCNK5,-0.7241589630474792
KCNMA1,-0.7241589630474792
KCNQ1,-0.7241589630474792
KDR,-0.43485784574513
KEAP1,-0.2585546164033702
KIAA1147,-0.6313298223058947
KIAA1462,-0.7241589630474792
KIDINS220,-0.6313298223058947
KIF1A,-0.600880662648489
KIF1B,-0.7871398346881058
KIF28P,-0.7241589630474792
KIF2C,-0.7241589630474792
KIF5A,-0.600880662648489
KIF6,-0.7241589630474792
KL,-0.341420970104372
KLF2,-0.09951478429082447
KLK1,-0.5336035926995595
KLK4,-0.7186984253567977
KLKB1,0.0563220956567818
KLRK1,-0.3034492896799361
KMT2A,-0.7241589630474792
KMT2D,-0.600880662648489
KNG1,-0.5433196483582406
KRAS,-0.35322613379276624
KRIT1,-0.044869343523860294
KRT16,-0.7241589630474792
KRT8,-0.35322613379276624
LAMA2,-0.600880662648489
LAMA3,-0.7241589630474792
LAMA4,-0.7241589630474792
LAMB2,-0.3656669573005462
LAMC2,-0.09951478429082447
LAMP1,-0.2585546164033702
LAMP2,-0.6385590793733147
LAYN,-0.7241589630474792
LBP,-0.5881860122576066
LCAT,-0.6499048256485059
LCLAT1,-0.024538863437767216
LCN2,-0.3703389711921722
LCP1,-0.7241589630474792
LDB3,-0.600880662648489
LDHA,-0.7241589630474792
LDLR,-0.5476047861028334
LDLRAP1,-0.6434167025021932
LEP,-0.2742302581430796
LEPR,-0.33123171430105064
LGALS1,-0.2585546164033702
LGALS2,-0.7186984253567977
LGALS9,-0.024538863437767216
LIG4,-0.07304062489163274
LIMK1,-0.721274180257946
LINC00305,-0.7241589630474792
LINC00310,-0.7241589630474792
LINC00841,-0.7241589630474792
LINC00861,-0.7241589630474792
LINC01020,-0.7241589630474792
LIPA,-0.6434167025021932
LIPC,-0.6434167025021932
LIPG,-0.7051228396644484
LIPT1,-0.2585546164033702
LITAF,-0.600880662648489
LMBRD1,-0.21132595518782496
LMF1,-0.35322613379276624
LMNA,-0.642991342103656
LMO1,-0.6313298223058947
LMO3,-0.044869343523860294
LMX1B,-0.39566760933525336
LOC101929279,-0.35322613379276624
LOC102723996,-0.024538863437767216
LOC392232,-0.7241589630474792
LOC643339,-0.7241589630474792
LPA,-0.3976695832296136
LPAR1,-0.024538863437767216
LPAR2,-0.024538863437767216
LPIN2,-0.2616585861011098
LPL,-0.5885338271115077
LRBA,-0.07073352053724387
LRP1,-0.5472011809774874
LRP2,-0.7871398346881058
LRP8,-0.7241589630474792
LRPAP1,-0.7241589630474792
LRPPRC,-0.3976695832296136
LRRFIP1,-0.7241589630474792
LSP1,-0.024538863437767216
LTA,-0.5499936317441226
LTA4H,-0.7241589630474792
LTB,-0.37258327773635663
LTB4R,-0.09951478429082447
LTBR,-0.2585546164033702
LTC4S,-0.7226370087215657
LY6E,-0.600880662648489
LY96,-0.08696862622853001
LYST,-0.24217219480448662
LYZ,-0.3368343796227025
MAD2L2,-0.21132595518782496
MAFB,-0.83370462769801
MAP2,-0.6388273854868718
MAP2K6,-0.6392099142205949
MAP2K7,-0.7241589630474792
MAP3K11,-0.6313298223058947
MAP3K5,-0.7186984253567977
MAPK1,-0.5882973688399827
MAPK14,-0.2585546164033702
MAPK3,-0.5881860122576066
MAPK8,-0.024538863437767216
MAPRE2,-0.2616585861011098
MAPT,-0.7241589630474792
MARK2,0.34378280057691296
MASP2,-0.024538863437767216
MASTL,-0.21132595518782496
MAT2A,-0.7241589630474792
MAT2B,-0.7241589630474792
MB,-0.36171653814298294
MBL2,-0.3613482787299897
MBL3P,-0.09951478429082447
MCAM,-0.024538863437767216
MCL1,-0.09951478429082447
MCTP1,-0.7241589630474792
MDH2,-0.7241589630474792
MDK,-0.7186984253567977
MDM2,-0.35322613379276624
MECOM,-0.21132595518782496
MED25,-0.600880662648489
MEF2A,-0.7241589630474792
MEF2C,-0.7241589630474792
MEFV,-0.3824468360243064
MET,-0.5336035926995595
MFGE8,-0.2585546164033702
MFN2,-0.600880662648489
MGP,-0.7241589630474792
MIA,-0.7241589630474792
MIA3,-0.7241589630474792
MIAT,-0.7241589630474792
MICA,-0.7241589630474792
MICE,-0.024538863437767216
MIF,-0.3703389711921722
MIP,-0.024538863437767216
MIR100,-0.7241589630474792
MIR107,-0.3034492896799361
MIR122,-0.5881860122576066
MIR126,-0.7241589630474792
MIR127,-0.024538863437767216
MIR143,-0.3034492896799361
MIR146A,-0.2585546164033702
MIR150,-0.5881860122576066
MIR151A,-0.7241589630474792
MIR155,-0.2585546164033702
MIR15B,-0.7241589630474792
MIR17,-0.7241589630474792
MIR197,-0.7241589630474792
MIR21,-0.5881860122576066
MIR210,-0.7241589630474792
MIR223,-0.7241589630474792
MIR23A,-0.7241589630474792
MIR27B,-0.3034492896799361
MIR320A,-0.6313298223058947
MIR325,-0.7241589630474792
MIR424,-0.6313298223058947
MIR4693,-0.7241589630474792
MIR4772,-0.2585546164033702
MIR483,-0.2585546164033702
MIR491,-0.6313298223058947
MIR499A,-0.7241589630474792
MIR548AB,-0.7241589630474792
MIR548G,-0.7241589630474792
MIR608,-0.2585546164033702
MKI67,-0.600880662648489
MKKS,-0.2616585861011098
MLX,-0.7241589630474792
MMAA,-0.21132595518782496
MMAB,-0.21132595518782496
MMACHC,-0.3035302029671116
MMP1,-0.33730964528855284
MMP12,-0.3976695832296136
MMP13,-0.3403878594347907
MMP14,-0.6434167025021932
MMP16,-0.2585546164033702
MMP2,-0.4895637836609665
MMP3,-0.5337893413212985
MMP7,-0.22871500014288793
MMP8,-0.09951478429082447
MMP9,-0.34006717370904466
MMRN1,-0.7241589630474792
MOK,-0.3976695832296136
MORC4,-0.35322613379276624
MPIG6B,-0.21132595518782496
MPL,-0.5851652449104061
MPO,-0.36013723159547095
MPST,-0.27495843933134617
MPV17,-0.83370462769801
MPZ,-0.600880662648489
MRAS,-0.7241589630474792
MRC1,-0.024538863437767216
MRPS16,-0.2616585861011098
MRPS22,-0.2616585861011098
MS4A1,-0.07073352053724387
MS4A2,-0.024538863437767216
MSC,-0.6313298223058947
MSRA,-0.7241589630474792
MST1,-0.7241589630474792
MTAP,-0.35322613379276624
MTCO3P1,-0.35322613379276624
MTHFD1L,-0.7241589630474792
MTHFR,-0.598541437801646
MTM1,-0.600880662648489
MTMR2,-0.600880662648489
MTND1P36,-0.7241589630474792
MTNR1A,-0.7511245830492573
MTNR1B,-0.7511245830492573
MTOR,-0.5881860122576066
MTR,-0.7051228396644484
MTRR,0.0563220956567818
MTTP,-0.5472011809774874
MUC16,-0.4218659186363725
MUC2,-0.024538863437767216
MUC5AC,-0.036815099343747194
MUC5B,0.34378280057691296
MUC6,-0.11378164600453868
MUL1,-0.2585546164033702
MUT,-0.2837856208584333
MVK,-0.23342320778390122
MVP,-0.6434167025021932
MYD88,-0.1510025832471078
MYDGF,-0.37258327773635663
MYH14,-0.600880662648489
MYH7,-0.7241589630474792
MYH9,-0.618018995550564
MYLK,-0.09951478429082447
MYO1E,-0.3656669573005462
MYO5A,-0.31832085832836376
MYOT,-0.600880662648489
NAA25,-0.2585546164033702
NAGA,-0.600880662648489
NAMPT,-0.15096227084569436
NANOS3,-0.6434167025021932
NAP1L1,-0.2585546164033702
NAPSA,-0.2585546164033702
NBEAL2,-0.21132595518782496
NBN,-0.21132595518782496
NCF1,-0.20835983165501323
NCK1,-0.83370462769801
NCK2,-0.83370462769801
NCKAP1,-0.2585546164033702
NCOA3,-0.35322613379276624
NCR3LG1,-0.2585546164033702
ND1,-0.5387905933390776
ND2,-0.7226370087215657
ND4,-0.36313231494699516
ND4L,-0.600880662648489
ND5,-0.36313231494699516
ND6,-0.36313231494699516
NDRG1,-0.600880662648489
NDRG4,-0.6313298223058947
NDUFA2,-0.5881860122576066
NEDD4,-0.3034492896799361
NEFH,-0.600880662648489
NEIL1,-0.3034492896799361
NEIL3,-0.7241589630474792
NELFE,-0.2585546164033702
NEO1,-0.024538863437767216
NES,-0.7241589630474792
NEU1,-0.83370462769801
NF2,-0.5708224385076979
NFATC2,-0.024538863437767216
NFE2,-0.347185568847667
NFE2L2,-0.347185568847667
NFKB1,-0.36370671680952554
NFKB2,-0.024538863437767216
NFKBIA,-0.3976695832296136
NFKBIL1,-0.7241589630474792
NGB,-0.6313298223058947
NGF,-0.600880662648489
NGFR,-0.600880662648489
NGLY1,-0.600880662648489
NHEJ1,-0.21132595518782496
NHP2,-0.21132595518782496
NHS,-0.2585546164033702
NINJ1,-0.024538863437767216
NIPBL,-0.07073352053724387
NKX2-1,-0.024538863437767216
NLRC4,-0.024538863437767216
NLRP1,-0.2585546164033702
NLRP2,-0.600880662648489
NLRP3,-0.3626497232615583
NM,-0.3738240243934877
NOD1,-0.2585546164033702
NOD2,-0.29841630793574747
NOP10,-0.21132595518782496
NOS1,-0.6167299954619834
NOS2,-0.48672546184371623
NOS3,-0.37024465251472916
NOTCH3,-0.7186984253567977
NOX1,-0.2585546164033702
NOX5,-0.7241589630474792
NPC1L1,-0.3034492896799361
NPHS1,-0.3368343796227025
NPHS2,-0.3368343796227025
NPPA,-0.7186984253567977
NPPB,-0.7241589630474792
NPPC,-0.7241589630474792
NPR1,-0.7241589630474792
NPR2,-0.6313298223058947
NPR3,-0.7241589630474792
NPY,-0.6378879457182062
NQO1,-0.4659524970963753
NR1H4,-0.3034492896799361
NR1I2,-0.3610289861506587
NR1I3,-0.2585546164033702
NR3C1,-0.3609696066132924
NR3C2,-0.7238672434395488
NR4A2,-0.2585546164033702
NRAS,-0.21132595518782496
NRG1,-0.5491714810842716
NRG3,-0.7241589630474792
NRIP1,-0.7241589630474792
NRN1,-0.6313298223058947
NRP1,-0.5900141398020256
NT5E,-0.600880662648489
NTF3,-0.06499159402897571
NTN1,-0.5881860122576066
NTRK1,-0.600880662648489
NTRK2,-0.7241589630474792
NTS,-0.2585546164033702
NUCB2,-0.7241589630474792
NUP107,-0.83370462769801
NUPR1,-0.35322613379276624
OCLN,-0.21132595518782496
OCRL,-0.30353020296711164
ODC1,-0.6313298223058947
OFD1,-0.06827755339778033
OGFOD1,-0.7241589630474792
OGN,-0.7241589630474792
OLR1,-0.6434167025021932
OPA1,-0.600880662648489
OPRD1,-0.7241589630474792
OPRK1,-0.7241589630474792
OR10A4,-0.7241589630474792
OSM,-0.3870767691618984
OSR1,-0.7241589630474792
OTC,-0.638227462076644
OXT,-0.17427675786222685
OXTR,-0.11378164600453868
P2RX7,-0.2585546164033702
P2RY12,-0.6786250673410513
P2RY2,-0.7186984253567977
P4HB,-0.7241589630474792
PAGR1,-0.2585546164033702
PAH,-0.7511245830492573
PAK1,-0.83370462769801
PAK2,-0.83370462769801
PALB2,-0.21132595518782496
PALLD,-0.7241589630474792
PAPPA,-0.7241589630474792
PAPPA2,-0.7241589630474792
PARN,-0.21132595518782496
PARP1,-0.3794648347727805
PARP9,-0.009402356697437893
PAWR,-0.6313298223058947
PAX2,-0.83370462769801
PCCA,-0.2837856208584333
PCCB,-0.2837856208584333
PCSK1,-0.7241589630474792
PCSK2,-0.7241589630474792
PCSK9,-0.6434167025021932
PDCD1,-0.2585546164033702
PDE2A,-0.2585546164033702
PDE3A,-0.7241589630474792
PDE4A,-0.024538863437767216
PDE4D,-0.6262549623629937
PDE5A,-0.7241589630474792
PDE7A,-0.024538863437767216
PDE8B,-0.7241589630474792
PDGFA,-0.5336035926995595
PDGFB,-0.21132595518782496
PDGFD,-0.7241589630474792
PDGFRB,-0.21132595518782496
PDK3,-0.600880662648489
PDSS1,-0.600880662648489
PDSS2,-0.3656669573005462
PDX1,-0.7226370087215657
PDZD2,-0.6385590793733147
PEBP1,-0.7241589630474792
PECAM1,-0.5969578078267118
PEPD,-0.21132595518782496
PER3,-0.7241589630474792
PET100,-0.83370462769801
PEX11B,-0.600880662648489
PEX12,-0.600880662648489
PEX5,-0.600880662648489
PEX7,-0.600880662648489
PF4,-0.07073352053724387
PGBD5,-0.7241589630474792
PGC,-0.11378164600453868
PGF,-0.3976695832296136
PGPEP1,-0.024538863437767216
PHACTR1,-0.7241589630474792
PHGDH,-0.28632664574462313
PHYH,-0.600880662648489
PI3,-0.7241589630474792
PIGF,-0.2585546164033702
PIK3C2G,-0.6434167025021932
PIK3CA,-0.5900141398020256
PIK3CB,-0.5900141398020256
PIK3CD,-0.5900141398020256
PIK3CG,-0.3794648347727805
PIK3R3,-0.6313298223058947
PIN1,-0.024538863437767216
PINK1,-0.1395267742584806
PIP4K2A,-0.7511245830492573
PIP4K2C,-0.7511245830492573
PKD1,-0.7241589630474792
PLA1A,-0.7241589630474792
PLA2G1B,-0.37258327773635663
PLA2G2A,-0.5470251576360288
PLA2G4A,-0.3794648347727805
PLA2G6,-0.5881860122576066
PLA2G7,-0.7186984253567977
PLAT,-0.3748887816710275
PLAU,-0.34835051135005946
PLAUR,-0.6385590793733147
PLB1,-0.5881860122576066
PLCB1,-0.7241589630474792
PLCB3,-0.7241589630474792
PLCE1,-0.3656669573005462
PLCL2,-0.7241589630474792
PLG,-0.36838412081286104
PLN,-0.7241589630474792
PLP1,-0.600880662648489
PLSCR1,-0.6313298223058947
PMM2,-0.7871398346881058
PMP22,-0.600880662648489
PNKP,-0.600880662648489
PNLIP,-0.35322613379276624
PNLIPRP2,-0.35322613379276624
PNMT,-0.7241589630474792
PNN,-0.044869343523860294
PNOC,-0.2585546164033702
PNP,-0.10433561004426355
PNPLA2,-0.2585546164033702
PNPLA6,-0.600880662648489
PODXL,-0.37506576263153263
POLD4,-0.600880662648489
POLDIP2,-0.2585546164033702
POLE4,-0.600880662648489
POLG,-0.600880662648489
POM121L12,-0.7241589630474792
POM121L9P,-0.7241589630474792
POMC,-0.16639040141711917
PON1,-0.6434167025021932
PON2,-0.7241589630474792
POSTN,-0.7241589630474792
POU2F3,-0.7241589630474792
POU3F1,-0.600880662648489
PPAP2B,-0.7241589630474792
PPARA,-0.6508065248398948
PPARD,-0.600880662648489
PPARG,-0.37048637511786975
PPARGC1A,-0.5881860122576066
PPARGC1B,-0.3034492896799361
PPIG,-0.6313298223058947
PPOX,-0.600880662648489
PPP1R1A,-0.5881860122576066
PPP1R42,-0.7241589630474792
PPP3CA,-0.29841630793574747
PPP6R2,-0.2585546164033702
PPY,-0.35322613379276624
PR@,-0.024538863437767216
PRCP,-0.024538863437767216
PRF1,-0.21132595518782496
PRH1,-0.5769771755982259
PRH2,-0.5792418692110455
PRKACG,-0.21132595518782496
PRKAG2,0.34378280057691296
PRKAR1A,-0.600880662648489
PRKCA,-0.2585546164033702
PRKCD,-0.024538863437767216
PRKCE,-0.7226370087215657
PRKCH,-0.6313298223058947
PRKG1,-0.6313298223058947
PRNP,-0.600880662648489
PROC,-0.3662560901696941
PROCR,-0.36794646288886323
PRODH,-0.83370462769801
PROM1,-0.7241589630474792
PROS1,0.0563220956567818
PROZ,-0.6313298223058947
PRPS1,-0.600880662648489
PRRT2,0.10761693477056244
PRSS1,-0.35322613379276624
PRSS2,-0.35322613379276624
PRTN3,-0.83370462769801
PSAP,-0.6095586026516038
PSCA,-0.11378164600453868
PSEN1,-0.6313298223058947
PSEN2,-0.35322613379276624
PSMA6,-0.7241589630474792
PSMB1,-0.600880662648489
PSME3,-0.2585546164033702
PSPN,-0.6313298223058947
PTAFR,-0.024538863437767216
PTEN,-0.6786250673410513
PTGDR,-0.06499159402897571
PTGDR2,-0.024538863437767216
PTGDS,-0.024538863437767216
PTGER1,-0.6313298223058947
PTGER2,-0.7241589630474792
PTGIR,0.0563220956567818
PTGIS,-0.7186984253567977
PTGS1,-0.35063741940758375
PTGS2,-0.3414010022939483
PTH,-0.33123171430105064
PTHLH,-0.35322613379276624
PTK2B,-0.2686230295282266
PTN,-0.7241589630474792
PTPN11,-0.37506576263153263
PTPN13,-0.600880662648489
PTPN22,-0.83370462769801
PTPRA,-0.6434167025021932
PTPRC,-0.7241589630474792
PTPRO,-0.3656669573005462
PTX3,-0.5881860122576066
PWAR1,-0.08696862622853001
PWAR4,-0.6313298223058947
PXMP2,-0.600880662648489
PYGL,-0.3034492896799361
PYGM,-0.2585546164033702
QKI,-0.7241589630474792
QPCT,-0.2585546164033702
R3HDM2P2,-0.2585546164033702
RAB27A,-0.3034492896799361
RAB38,-0.83370462769801
RAB7A,-0.600880662648489
RAC1,-0.6313298223058947
RAD50,-0.7241589630474792
RAD51,-0.21132595518782496
RAD51C,-0.21132595518782496
RAG1,-0.1376414882020477
RAG2,-0.1464111049689633
RAMP1,-0.7186984253567977
RAMP2,-0.6313298223058947
RANBP1,-0.7241589630474792
RAP1B,-0.3976695832296136
RAP1BP2,-0.7241589630474792
RBM45,-0.024538863437767216
RBM8A,-0.21132595518782496
RCAN1,-0.7241589630474792
REG1A,-0.7241589630474792
REG3A,-0.10845901757095847
RELA,-0.2585546164033702
RELB,-0.2585546164033702
REN,-0.5238931684217667
RENBP,-0.7241589630474792
REST,-0.6313298223058947
RET,-0.383608718080818
RETN,-0.37258327773635663
RETNLB,-0.024538863437767216
RETREG1,-0.600880662648489
RFC2,-0.83370462769801
RFXAP,-0.7241589630474792
RGN,-0.3034492896799361
RGS9,-0.7511245830492573
RHOA,-0.83370462769801
RHOBTB2,-0.600880662648489
RIEG2,-0.600880662648489
RIMS2,-0.2585546164033702
RIPK1,-0.7241589630474792
RIPK3,-0.7241589630474792
RLFP1,-0.024538863437767216
RLN2,-0.7241589630474792
RMRP,-0.07304062489163274
RNA5SP347,-0.7241589630474792
RNASE3,-0.024538863437767216
RNASEH2A,-0.21132595518782496
RNASEH2C,-0.21132595518782496
RNF125,-0.024538863437767216
RNF13,-0.7241589630474792
RNF19A,-0.2585546164033702
ROS1,-0.7008818616553362
RPAIN,-0.024538863437767216
RPIA,-0.600880662648489
RPL31P26,-0.7241589630474792
RPL31P39,-0.7241589630474792
RPL35P4,-0.7241589630474792
RPL39P30,-0.7241589630474792
RPS19,-0.07073352053724387
RPS24P4,-0.7241589630474792
RPS6KB1,-0.7241589630474792
RPSA,-0.6434167025021932
RPSAP22,-0.7241589630474792
RTEL1,-0.21132595518782496
RUNX1,-0.6096428544962943
RUNX1T1,-0.7241589630474792
RYR3,-0.7241589630474792
S100A1,-0.3976695832296136
S100A12,-0.024538863437767216
S100A8,-0.19475635826151222
S100A9,-0.3703389711921722
S100B,-0.3976695832296136
S1PR3,-0.2585546164033702
SAA1,-0.31486888135753643
SAA3P,-0.3034492896799361
SAA@,-0.2585546164033702
SACS,-0.600880662648489
SALL4,-0.21132595518782496
SARS,-0.3711911364601295
SARS2,-0.618018995550564
SBDS,-0.21132595518782496
SBF1,-0.600880662648489
SBF2,-0.600880662648489
SC5D,-0.21132595518782496
SCAF11,-0.024538863437767216
SCAP,-0.7241589630474792
SCARB1,-0.7241589630474792
SCARB2,-0.3035302029671116
SCG2,-0.7241589630474792
SCGB1A1,-0.024538863437767216
SCGB3A2,-0.024538863437767216
SCN1A,-0.2585546164033702
SCN4A,-0.600880662648489
SCN5A,-0.7241589630474792
SCN9A,-0.600880662648489
SCNN1A,-0.32906715843732876
SCO1,-0.83370462769801
SCP2,-0.600880662648489
SCT,-0.35322613379276624
SDC1,-0.5425689523614509
SDC2,-0.3034492896799361
SDC4,-0.7241589630474792
SDF4,-0.35322613379276624
SDHB,-0.83370462769801
SDHD,-0.83370462769801
SEA,-0.2585546164033702
SEC24D,-0.7241589630474792
SELE,-0.5470251576360288
SELL,-0.5383439021929667
SELP,-0.3703389711921722
SELPLG,-0.7241589630474792
SEMA3A,-0.6313298223058947
SEMA3F,-0.7241589630474792
SEMA4A,-0.024538863437767216
SEMA6A,-0.26566258872484183
SENP6,-0.2585546164033702
SEPT9,-0.600880662648489
SERPINA1,-0.37421307419178995
SERPINA13P,-0.33123171430105064
SERPINA3,-0.7241589630474792
SERPINA4,-0.7241589630474792
SERPINA5,-0.7051228396644484
SERPINB2,-0.5337893413212985
SERPINB6,-0.6313298223058947
SERPINC1,-0.7008818616553362
SERPIND1,-0.7051228396644484
SERPINE1,-0.33159351111040003
SERPINE2,-0.6313298223058947
SERPINF1,-0.2585546164033702
SERPINF2,-0.6434167025021932
SERPING1,-0.2585546164033702
SERPINI1,-0.6313298223058947
SETD2,-0.7186984253567977
SETX,-0.600880662648489
SF3A2,-0.7241589630474792
SFRP1,-0.2585546164033702
SFRP2,-0.7241589630474792
SFTPA2,-0.024538863437767216
SFTPB,-0.009402356697437893
SFTPC,-0.009402356697437893
SFTPD,-0.12413585086559624
SGCG,-0.09951478429082447
SGK1,0.34378280057691296
SGMS1,0.34378280057691296
SGPL1,-0.024538863437767216
SH2B1,-0.729375423268933
SH2B3,-0.7241589630474792
SH2D1A,-0.2837856208584333
SH3TC2,-0.600880662648489
SHC1,-0.3034492896799361
SHH,-0.26531634761225215
SIAH2,-0.7241589630474792
SIGLEC9,-0.2585546164033702
SIK2,-0.7241589630474792
SIRPA,-0.7241589630474792
SIRT1,-0.3794648347727805
SIRT3,-0.5881860122576066
SIRT6,-0.2585546164033702
SIT1,-0.2585546164033702
SLC11A2,-0.024538863437767216
SLC12A6,-0.600880662648489
SLC18A2,-0.7511245830492573
SLC19A1,-0.6313298223058947
SLC19A2,-0.21132595518782496
SLC1A2,-0.6313298223058947
SLC1A7,-0.7241589630474792
SLC20A2,-0.21132595518782496
SLC22A5,-0.600880662648489
SLC24A5,-0.7241589630474792
SLC25A13,-0.35322613379276624
SLC25A19,-0.600880662648489
SLC26A2,-0.2616585861011098
SLC27A1,-0.6434167025021932
SLC27A5,-0.009402356697437893
SLC27A6,-0.7241589630474792
SLC29A1,-0.024538863437767216
SLC29A2,-0.024538863437767216
SLC2A4,-0.3034492896799361
SLC2A6,-0.7241589630474792
SLC2A9,-0.7241589630474792
SLC33A1,-0.7186984253567977
SLC35A1,-0.07073352053724387
SLC35C1,-0.024538863437767216
SLC37A4,-0.37399536650504717
SLC46A1,-0.2275574013320193
SLC52A1,-0.3976695832296136
SLC52A2,-0.08696862622853001
SLC52A3,-0.600880662648489
SLC5A5,-0.7241589630474792
SLC5A7,-0.600880662648489
SLC6A1,-0.6313298223058947
SLC6A3,-0.5291586506269899
SLC6A4,-0.7241589630474792
SLC7A2,-0.2585546164033702
SLC7A7,-0.2837856208584333
SLC7A9,-0.7241589630474792
SLC8A1,-0.6313298223058947
SLC9A1,-0.2616585861011098
SLC9A2,-0.2616585861011098
SLC9A3,-0.2616585861011098
SLC9A6,-0.12413585086559624
SLCO1B1,-0.6434167025021932
SLCO1B3,-0.35322613379276624
SLF1,-0.7241589630474792
SLITRK6,-0.83370462769801
SLPI,-0.7241589630474792
SLURP1,-0.600880662648489
SLX4,-0.21132595518782496
SMAD2,-0.7241589630474792
SMAD3,-0.7226370087215657
SMAD9,-0.7241589630474792
SMARCA4,-0.7241589630474792
SMARCAL1,-0.30353020296711164
SMARCD1,-0.3034492896799361
SMG6,-0.7241589630474792
SMO,-0.14746023616520718
SMOX,-0.09951478429082447
SMUG1,-0.2585546164033702
SNAP29,-0.600880662648489
SNX10,-0.21132595518782496
SOAT1,-0.20863664275604166
SOCS1,-0.7241589630474792
SOCS3,-0.09951478429082447
SOD1,-0.5924539421905818
SOD2,-0.578716092642414
SOD3,-0.7241589630474792
SORT1,-0.7241589630474792
SOX10,-0.600880662648489
SOX8,-0.600880662648489
SP1,-0.37048637511786975
SP3,-0.5175559391092837
SPARC,-0.7241589630474792
SPAST,-0.600880662648489
SPG36,-0.600880662648489
SPHK1,0.34378280057691296
SPI1,-0.2585546164033702
SPINK1,-0.35322613379276624
SPP1,-0.3824468360243064
SPTLC1,-0.600880662648489
SRC,-0.21132595518782496
SREBF1,-0.3034492896799361
SREBF2,-0.6434167025021932
SRF,-0.11378164600453868
SRPX,-0.044869343523860294
SRR,-0.37175773397701084
SSB,-0.11378164600453868
SSRP1,-0.29841630793574747
SST,-0.2405789439572965
ST6GALNAC1,-0.7241589630474792
STAT1,-0.21132595518782496
STAT3,-0.3703389711921722
STAT6,-0.2616585861011098
STC2,-0.35322613379276624
STIM1,-0.21132595518782496
STT3B,-0.21132595518782496
SUCLA2,-0.600880662648489
SUCLG2P2,-0.7241589630474792
SUFU,-0.2585546164033702
SULF1,-0.35322613379276624
SULF2,-0.6385590793733147
SURF1,-0.600880662648489
SYK,-0.024538863437767216
SYNCRIP,-0.2585546164033702
SYP,-0.6313298223058947
SYT1,-0.2585546164033702
TAB3,-0.2585546164033702
TAC1,-0.2616585861011098
TACO1,-0.83370462769801
TACR1,-0.35322613379276624
TAGAP,-0.2585546164033702
TAGLN,-0.024538863437767216
TALDO1,-0.21132595518782496
TAS2R50,-0.7241589630474792
TAT,-0.3533089631124469
TBL2,-0.83370462769801
TBX20,-0.7241589630474792
TBX3,-0.7241589630474792
TBX5,-0.7241589630474792
TBXA2R,-0.7186984253567977
TBXAS1,-0.28632664574462313
TCF4,-0.600880662648489
TCFL5,-0.7241589630474792
TCIRG1,-0.2585546164033702
TCN2,-0.21132595518782496
TEAD1,-0.7241589630474792
TEK,-0.48163375901054095
TENM3,-0.7241589630474792
TERC,-0.48696780771281173
TERT,-0.07073352053724387
TET2,-0.7241589630474792
TF,-0.3498626152669427
TFAM,-0.7241589630474792
TFF1,-0.11378164600453868
TFF2,-0.11378164600453868
TFG,-0.31832085832836376
TFPI,-0.585606669786454
TGFA,-0.009402356697437893
TGFB1,-0.36347933384627873
TGFB2,-0.7241589630474792
TGFBR2,-0.7186984253567977
THAS,-0.600880662648489
THBD,-0.5769771755982259
THBS1,-0.7241589630474792
THBS2,-0.7241589630474792
THBS4,-0.7241589630474792
THPO,-0.5244523261355112
TICAM1,-0.09951478429082447
TIMELESS,-0.024538863437767216
TIMP1,-0.33619960804715326
TIMP2,-0.5677264682935036
TIMP3,-0.7241589630474792
TIMP4,-0.7241589630474792
TINF2,-0.21132595518782496
TIPARP,-0.7241589630474792
TIRAP,-0.09951478429082447
TLR1,-0.19475635826151222
