Gene,Mean Difference in -log(BH)
MIR22,-0.29841630793574747
MIR223,-0.2585546164033702
MIR24-1,-0.3034492896799361
MIR27A,-0.35322613379276624
MIR27B,-0.35322613379276624
MIR297,-0.7241589630474792
MIR29A,-0.33123171430105064
MIR29B1,-0.6313298223058947
MIR29B2,-0.6313298223058947
MIR29C,-0.10845901757095847
MIR30A,-0.35322613379276624
MIR30B,-0.6385590793733147
MIR30C1,-0.3034492896799361
MIR30C2,-0.3034492896799361
MIR31,-0.6385590793733147
MIR3122,-0.7241589630474792
MIR3201,-0.7241589630474792
MIR335,-0.35322613379276624
MIR33A,-0.3034492896799361
MIR34A,-0.7241589630474792
MIR34C,-0.7241589630474792
MIR3607,-0.7241589630474792
MIR361,-0.35322613379276624
MIR3664,-0.7241589630474792
MIR375,-0.35322613379276624
MIR376C,-0.35322613379276624
MIR379,-0.35322613379276624
MIR4272,-0.7241589630474792
MIR429,-0.35322613379276624
MIR4458,-0.7241589630474792
MIR4472-1,-0.7241589630474792
MIR4493,-0.83370462769801
MIR4495,-0.7241589630474792
MIR4643,-0.7241589630474792
MIR4652,-0.7241589630474792
MIR483,0.0563220956567818
MIR5011,-0.7241589630474792
MIR532,-0.35322613379276624
MIR548AD,-0.7241589630474792
MIR548AG1,-0.7241589630474792
MIR548AG2,-0.7241589630474792
MIR548AV,-0.7241589630474792
MIR548B,-0.35322613379276624
MIR548F1,-0.7241589630474792
MIR549A,-0.7241589630474792
MIR5681B,-0.7241589630474792
MIR573,-0.7241589630474792
MIR6082,-0.7241589630474792
MIR609,-0.35322613379276624
MIR6851,-0.7241589630474792
MIR7-3,-0.7241589630474792
MIR8058,-0.7241589630474792
MIR8081,-0.7241589630474792
MIR93,-0.7241589630474792
MIR99AHG,-0.7241589630474792
MIRLET7C,-0.35322613379276624
MME,-0.21132595518782496
MMP3,-0.09951478429082447
MMRN1,-0.21132595518782496
MMS19,-0.21132595518782496
MMS22L,-0.7241589630474792
MN1,-0.7241589630474792
MOK,-0.2585546164033702
MORF4L1,-0.024538863437767216
MPHOSPH6,-0.2585546164033702
MPI,-0.21132595518782496
MPPED2,-0.7241589630474792
MPZ,-0.5881860122576066
MPZL2,-0.7241589630474792
MREG,-0.7241589630474792
MRPL11P3,-0.7241589630474792
MRPL35P1,-0.7241589630474792
MRPL49P2,-0.7241589630474792
MRPS11P1,-0.7241589630474792
MRPS36P3,-0.7241589630474792
MSN,-0.5881860122576066
MSNP1,-0.7241589630474792
MT1E,-0.024538863437767216
MT1HL1,-0.7241589630474792
MTHFD1,-0.21132595518782496
MTHFS,-0.7241589630474792
MTL5,-0.7241589630474792
MTMR7,-0.7241589630474792
MTND2P7,-0.7241589630474792
MTND3P4,-0.7241589630474792
MTNR1B,-0.044869343523860294
MTOR,-0.07073352053724387
MTRNR2L5,-0.7241589630474792
MTURN,-0.7241589630474792
MTUS1,-0.7241589630474792
MUC22,-0.7241589630474792
MUC4,-0.21132595518782496
MUM1L1,-0.35322613379276624
MUSK,-0.7241589630474792
MVB12B,-0.7241589630474792
MXI1,-0.21132595518782496
MYBPC3,0.0563220956567818
MYEF2,-0.7241589630474792
MYH10,-0.21132595518782496
MYH2,-0.21132595518782496
MYH6,-0.7241589630474792
MYL9,-0.21132595518782496
MYLK,-0.6434167025021932
MYO18A,-0.024538863437767216
NAAA,-0.21132595518782496
NAALADL2,-0.7241589630474792
NAB1,-0.600880662648489
NAB2,-0.600880662648489
NAMPT,-0.7241589630474792
NAP1L4P2,-0.35322613379276624
NAV2,-0.7241589630474792
NAV2-AS4,-0.7241589630474792
NAV3,-0.7241589630474792
NBR1,-0.024538863437767216
NCAM1,-0.6096428544962943
NCF2,-0.83370462769801
NCKAP5,-0.83370462769801
NCOR2,-0.7241589630474792
NDST1,-0.7241589630474792
NDUFA4P2,-0.7241589630474792
NDUFAF4P2,-0.7241589630474792
NDUFAF6,-0.600880662648489
NEB,-0.6385590793733147
NEBL-AS1,-0.7241589630474792
NEDD9,-0.7241589630474792
NELFCD,-0.024538863437767216
NEU1,-0.21132595518782496
NFATC2,-0.7241589630474792
NFE2,-0.21132595518782496
NFKB1,-0.11378164600453868
NGF,-0.7241589630474792
NIFKP2,-0.7241589630474792
NKX6-1,-0.7241589630474792
NLGN1,-0.7241589630474792
NLRC4,-0.2616585861011098
NLRP1,-0.3976695832296136
NLRP12,-0.024538863437767216
NLRP3,-0.044869343523860294
NME7,0.0563220956567818
NMNAT1P2,-0.7241589630474792
NOA1,-0.7241589630474792
NOD2,-0.024538863437767216
NOS2,-0.024538863437767216
NOTCH2,-0.83370462769801
NOV,-0.3034492896799361
NOX4,-0.7241589630474792
NPAS3,-0.7241589630474792
NPAS4,-0.6313298223058947
NPC1,-0.21132595518782496
NPM1P36,-0.7241589630474792
NPM2,-0.7241589630474792
NPPB,-0.83370462769801
NQO1,-0.37506576263153263
NR0B2,-0.024538863437767216
NR1H3,-0.2585546164033702
NR1H4,-0.35322613379276624
NR1I2,-0.2530007969818752
NR2E3,-0.7241589630474792
NR4A1,-0.83370462769801
NRP1,-0.024538863437767216
NT5E,-0.2151903682812749
NTAN1P3,-0.7241589630474792
NUDT15,-0.35322613379276624
NUFIP1P,-0.7241589630474792
NUP160,0.0563220956567818
NUP210,-0.7241589630474792
NUP35,-0.7241589630474792
NUP50,-0.7241589630474792
NXPE1,-0.7241589630474792
NXPE4,-0.7241589630474792
NXPH1,-0.7241589630474792
OFCC1,-0.7241589630474792
OGA,-0.7241589630474792
OGG1,-0.7241589630474792
OLFM3,-0.7241589630474792
OLR1,-0.6262549623629937
OPA1,-0.7241589630474792
OPTN,-0.83370462769801
OR1D5,-0.7241589630474792
OR2AG1,-0.6313298223058947
OR5D17P,-0.7241589630474792
OR5D18,-0.7241589630474792
OR5D3P,-0.7241589630474792
OR5L2,-0.7241589630474792
OR7E31P,-0.7241589630474792
OSGEP,-0.83370462769801
OSGIN1,-0.7241589630474792
OTUD4P1,-0.7241589630474792
PA2G4P2,-0.7241589630474792
PAEP,-0.2530007969818752
PAFAH1B1,-0.21132595518782496
PART1,-0.6313298223058947
PAWR,-0.2585546164033702
PAX5,-0.7241589630474792
PBX3,-0.7241589630474792
PC,-0.3506278490565368
PCAT1,-0.7241589630474792
PCAT4,-0.7241589630474792
PCBP2P3,-0.7241589630474792
PCMTD1,-0.7241589630474792
PCMTD1P3,-0.7241589630474792
PDCD1,-0.024538863437767216
PDCD4,-0.2585546164033702
PDE10A,-0.7241589630474792
PDE1A,-0.7241589630474792
PDE8A,-0.7241589630474792
PDGFRA,-0.21132595518782496
PDLIM5,-0.6385590793733147
PDZRN3,-0.7241589630474792
PEBP1,-0.024538863437767216
PECAM1,0.34378280057691296
PFKFB3,-0.2585546164033702
PGBD3P4,-0.7241589630474792
PGR-AS1,-0.7186984253567977
PHACTR2,-0.7241589630474792
PHACTR3,-0.7241589630474792
PHF23,-0.7241589630474792
PHLPP2,-0.024538863437767216
PIAS1,-0.024538863437767216
PIEZO2,-0.7241589630474792
PIGA,-0.21132595518782496
PIGM,0.0563220956567818
PIGQ,-0.7241589630474792
PIK3CA,-0.027299792832174916
PIK3CB,-0.027299792832174916
PIK3CD,-0.027299792832174916
PIK3CG,-0.044869343523860294
PIP4K2A,-0.7241589630474792
PITRM1,-0.7241589630474792
PITX2,-0.730381798432505
PKIA,-0.7241589630474792
PKN2-AS1,-0.7241589630474792
PLA2G1B,-0.3034492896799361
PLA2G3,-0.7241589630474792
PLA2G7,-0.3034492896799361
PLAU,-0.24056166142850433
PLAUR,-0.2585546164033702
PLB1,-0.3034492896799361
PLCG2,-0.7241589630474792
PLD1,-0.2616585861011098
PLEK,-0.3728955748772371
PLEKHA7,-0.024538863437767216
PLEKHD1,-0.7241589630474792
PLEKHM3,-0.7241589630474792
PLG,-0.11992475993075313
PLOD1,-0.7241589630474792
PLPP3,-0.7241589630474792
PLXDC2,-0.83370462769801
PLXNA1,-0.3034492896799361
PLXNA2,-0.7241589630474792
PLXNC1,-0.3976695832296136
PML,-0.7241589630474792
PMP2,-0.600880662648489
PNPLA2,-0.600880662648489
PNPLA3,-0.7241589630474792
PNPLA5,-0.7241589630474792
POLDIP2,-0.024538863437767216
PON1,-0.21132595518782496
POU2F1,-0.21132595518782496
POU5F1,-0.6313298223058947
PPBP,-0.3034492896799361
PPIAP23,-0.7241589630474792
PPM1D,-0.2585546164033702
PPP1R1B,-0.7511245830492573
PPP1R2P1,-0.7241589630474792
PPP1R2P5,-0.7241589630474792
PPP2R1B,-0.7241589630474792
PPP2R5A,-0.7241589630474792
PRB2,-0.21132595518782496
PRDM15,-0.7241589630474792
PRH1,-0.3034492896799361
PRH2,-0.3034492896799361
PRKCB,-0.7241589630474792
PRKCQ,-0.6096428544962943
PRKD1,-0.7241589630474792
PRKN,-0.2686230295282266
PRKRA,0.0563220956567818
PRKRIRP3,-0.7241589630474792
PRKRIRP5,-0.7241589630474792
PRMT1,-0.024538863437767216
PROS1,-0.7241589630474792
PROSER2,-0.7241589630474792
PRPS1P1,-0.7241589630474792
PRR5,-0.7241589630474792
PRR5-ARHGAP8,-0.7241589630474792
PRSS2,-0.024538863437767216
PSAT1P1,-0.7241589630474792
PSMA6P4,-0.7241589630474792
PSMA7P,-0.7241589630474792
PSMB4,-0.7241589630474792
PSMB9,-0.7241589630474792
PTGDS,0.34378280057691296
PTGER4,-0.7241589630474792
PTHLH,-0.2616585861011098
PTPN6,-0.024538863437767216
PTPRB,-0.600880662648489
PTPRD,-0.7241589630474792
PTPRJ,0.0563220956567818
PTPRN2,-0.7241589630474792
PTRH2,-0.600880662648489
PUM2,-0.7241589630474792
PVALB,-0.7241589630474792
PWAR1,-0.21132595518782496
PWAR4,-0.2585546164033702
PWP1,-0.7241589630474792
R3HDM2P2,-0.3976695832296136
RAB11A,-0.2585546164033702
RAB38,-0.7241589630474792
RAB7B,-0.600880662648489
RAB9A,-0.024538863437767216
RAB9BP1,-0.7241589630474792
RAD17P1,-0.7241589630474792
RANP7,-0.7241589630474792
RAP1GAP2,-0.7241589630474792
RAPGEF5,-0.7241589630474792
RAPH1,-0.7241589630474792
RARA,-0.21132595518782496
RASGRP1,-0.21132595518782496
RASGRP2,-0.21132595518782496
RASL10B,-0.7241589630474792
RASSF1,-0.35322613379276624
RBBP6,0.0563220956567818
RBFOX1,-0.7241589630474792
RBM38,-0.7241589630474792
RBMS3-AS2,-0.7241589630474792
RBMS3-AS3,-0.7241589630474792
RCAN1,-0.2585546164033702
RD3,-0.7241589630474792
RDX,-0.7241589630474792
REL,-0.24056166142850433
RELA,0.0563220956567818
REM1,-0.7241589630474792
REN,-0.600880662648489
REXO2,-0.7241589630474792
RFPL4B,-0.7241589630474792
RFWD3,-0.21132595518782496
RGPD4-AS1,-0.7241589630474792
RGS12,-0.7241589630474792
RGS2,-0.7511245830492573
RHOA,-0.7241589630474792
RIOK3P1,-0.7241589630474792
RIPK1,-0.6313298223058947
RIPK3,-0.6313298223058947
RIPPLY1,-0.35322613379276624
RMC1,-0.7241589630474792
RMDN1,-0.5881860122576066
RMDN2,-0.5881860122576066
RMDN3,-0.5881860122576066
RNA5SP156,-0.7241589630474792
RNA5SP173,-0.7241589630474792
RNA5SP189,-0.7241589630474792
RNA5SP208,-0.7241589630474792
RNA5SP228,-0.7241589630474792
RNA5SP271,-0.7241589630474792
RNA5SP348,-0.7241589630474792
RNA5SP349,-0.7241589630474792
RNA5SP353,-0.7241589630474792
RNA5SP371,-0.7241589630474792
RNA5SP431,-0.7241589630474792
RNA5SP450,-0.7241589630474792
RNA5SP63,-0.7241589630474792
RNA5SP87,-0.7241589630474792
RNF146,-0.7186984253567977
RNF182,-0.7241589630474792
RNF19A,-0.024538863437767216
RNMT,-0.600880662648489
RNU105C,-0.7241589630474792
RNU6-15P,-0.7241589630474792
RNU6-36P,-0.7241589630474792
RNU6-392P,-0.09951478429082447
RNU7-34P,-0.2585546164033702
RNU7-6P,-0.7241589630474792
RNY4P17,-0.7241589630474792
RNY4P22,-0.83370462769801
ROBO1,-0.7241589630474792
ROBO2,-0.7241589630474792
ROR1,-0.7241589630474792
ROS1,-0.37258327773635663
RPA2P3,-0.7241589630474792
RPA3,-0.7241589630474792
RPE65,-0.2585546164033702
RPL10,-0.6434167025021932
RPL10AP9,-0.7241589630474792
RPL10P9,-0.7241589630474792
RPL13A,-0.6313298223058947
RPL15P22,-0.7241589630474792
RPL17P19,-0.7241589630474792
RPL18P1,-0.7241589630474792
RPL19P11,-0.7241589630474792
RPL21P106,-0.7241589630474792
RPL21P61,-0.7241589630474792
RPL23P3,-0.7241589630474792
RPL23P9,-0.7241589630474792
RPL24P2,-0.7241589630474792
RPL26P23,-0.7241589630474792
RPL26P5,-0.7241589630474792
RPL29P17,-0.7241589630474792
RPL29P6,-0.7241589630474792
RPL31P48,-0.7241589630474792
RPL34P29,-0.7241589630474792
RPL36AP23,-0.7241589630474792
RPL36AP6,-0.7241589630474792
RPL37P6,-0.7241589630474792
RPL38P1,-0.7241589630474792
RPL3P12,-0.2585546164033702
RPL4,-0.5881860122576066
RPL4P5,-0.7241589630474792
RPL5P20,-0.7241589630474792
RPL5P21,-0.7241589630474792
RPL5P34,-0.7241589630474792
RPL6P10,-0.7241589630474792
RPL6P25,-0.7241589630474792
RPL6P28,-0.7241589630474792
RPL7AP12,-0.7241589630474792
RPL7AP61,-0.7241589630474792
RPL7AP69,-0.7241589630474792
RPL7L1P4,-0.2585546164033702
RPL7P20,-0.7241589630474792
RPL7P61,-0.7241589630474792
RPL9,-0.2585546164033702
RPLP0P9,-0.7241589630474792
RPP40,-0.7241589630474792
RPS12P10,-0.7241589630474792
RPS12P24,-0.7241589630474792
RPS17P11,-0.7241589630474792
RPS18P12,-0.2585546164033702
RPS20P32,-0.2585546164033702
RPS26P35,-0.35322613379276624
RPS27AP16,-0.7241589630474792
RPS27P22,-0.2585546164033702
RPS2P21,-0.7241589630474792
RPS2P38,-0.7241589630474792
RPS3AP44,-0.7241589630474792
RPS3P7,-0.7241589630474792
RPS6KB1,-0.2585546164033702
RPSAP40,-0.7241589630474792
RPSAP50,-0.7241589630474792
RPTOR,-0.2585546164033702
RRM1,-0.21132595518782496
RRP15,-0.7241589630474792
RSL24D1,-0.83370462769801
RSPH1,-0.7241589630474792
RSPO3,-0.7241589630474792
RSRP1,-0.7241589630474792
RTL1,-0.2585546164033702
RYR2,-0.7241589630474792
S100A1,-0.2585546164033702
S100A8,-0.35322613379276624
S100B,-0.2585546164033702
S1PR1,-0.024538863437767216
S1PR2,0.34378280057691296
S1PR4,-0.21132595518782496
SAFB,-0.7241589630474792
SALL4,-0.7241589630474792
SAMD12-AS1,-0.35322613379276624
SAMD3,-0.83370462769801
SAMHD1,-0.21132595518782496
SBF1,-0.7241589630474792
SBF1P1,-0.7241589630474792
SBSPON,-0.35322613379276624
SCARB1,-0.6313298223058947
SCCPDH,-0.7241589630474792
SCD5,-0.7241589630474792
SCHLAP1,-0.7241589630474792
SDC1,-0.5881860122576066
SDCBPP2,-0.7241589630474792
SDHA,-0.83370462769801
SDHAF2,-0.83370462769801
SDHC,-0.83370462769801
SDHD,-0.7241589630474792
SDK1,-0.7241589630474792
SELENON,-0.024538863437767216
SELENOP,-0.2585546164033702
SELL,-0.024538863437767216
SELP,-0.13650018549993087
SELPLG,-0.09951478429082447
SEMA3C,-0.7241589630474792
SEMA5A,-0.7241589630474792
SEMA6A,-0.2585546164033702
SEMA7A,-0.024538863437767216
SENP1,-0.7241589630474792
SEPT9,-0.7241589630474792
SERPINA10,0.0563220956567818
SERPINB2,0.0563220956567818
SERPINB5,-0.35322613379276624
SERPINC1,-0.3034492896799361
SERPIND1,-0.3034492896799361
SERPINF1,-0.600880662648489
SERPINF2,-0.21132595518782496
SESN2,-0.024538863437767216
SETMAR,-0.2585546164033702
SF3B1,-0.21132595518782496
SFMBT2,-0.7241589630474792
SFTPA1,-0.024538863437767216
SGCZ,-0.7241589630474792
SGK1,-0.7186984253567977
SH3BP5,-0.7241589630474792
SH3RF1,-0.7241589630474792
SHBG,-0.7241589630474792
SHH,-0.7241589630474792
SIRPB3P,-0.7241589630474792
SLC11A1,-0.2585546164033702
SLC13A1,-0.7241589630474792
SLC16A3,-0.83370462769801
SLC17A5,-0.21132595518782496
SLC20A2,-0.2585546164033702
SLC22A1,-0.6096428544962943
SLC22A18,-0.7241589630474792
SLC25A13,-0.044869343523860294
SLC25A23,-0.7241589630474792
SLC25A5P2,-0.7241589630474792
SLC25A5P8,-0.7241589630474792
SLC25A6P5,-0.7241589630474792
SLC26A4,-0.7241589630474792
SLC28A1,-0.21132595518782496
SLC29A1,0.34378280057691296
SLC29A2,0.34378280057691296
SLC30A8,-0.7241589630474792
SLC35F3,-0.7241589630474792
SLC38A4,-0.7241589630474792
SLC39A8,-0.2585546164033702
SLC3A2,-0.7241589630474792
SLC44A2,0.0563220956567818
SLC52A2,-0.21132595518782496
SLC5A4,-0.2585546164033702
SLC6A15,-0.7241589630474792
SLC7A15P,-0.7241589630474792
SLC7A8,-0.7241589630474792
SLCO1B3,-0.21132595518782496
SLCO5A1,-0.7241589630474792
SLFN14,-0.21132595518782496
SMAD1,-0.7241589630474792
SMAD4,-0.7241589630474792
SMARCA2,-0.7241589630474792
SMOC2,-0.7241589630474792
SMPD1,-0.2585546164033702
SMPD2,-0.024538863437767216
SMTNL2,-0.83370462769801
SNAPIN,-0.7241589630474792
SNCA,-0.7241589630474792
SNRPD1,-0.83370462769801
SNRPFP3,-0.2585546164033702
SNTG1,-0.7241589630474792
SOAT1,-0.7241589630474792
SOCS3,-0.6096428544962943
SOD1,-0.11378164600453868
SOD2,-0.11378164600453868
SORBS2,-0.7241589630474792
SORCS2,-0.7241589630474792
SOX17,-0.7241589630474792
SOX4,-0.600880662648489
SOX5,-0.2585546164033702
SOX6,-0.7241589630474792
SP140,-0.7241589630474792
SPAG16,-0.7241589630474792
SPAG6,-0.7241589630474792
SPARC,-0.21132595518782496
SPATA8,-0.7241589630474792
SPATS1,-0.7241589630474792
SPC24,-0.7241589630474792
SPI1,0.0563220956567818
SPINK1,-0.11378164600453868
SPOCK2,-0.7241589630474792
SPTBN4,-0.7241589630474792
SPTBN5,-0.7241589630474792
SPTLC3,-0.7241589630474792
SRIP1,-0.7241589630474792
SRP54,-0.21132595518782496
SRSF1P1,-0.2585546164033702
SRSF2,-0.21132595518782496
SS18L2P2,-0.7241589630474792
SSTR1,-0.2585546164033702
ST20-MTHFS,-0.7241589630474792
ST6GALNAC3,-0.7241589630474792
STARD3NL,-0.7241589630474792
STC1,-0.6313298223058947
STEAP2-AS1,-0.7241589630474792
STIM1,0.34378280057691296
STK11,-0.600880662648489
STK38,-0.2585546164033702
STKLD1,0.0563220956567818
STOX2,-0.7241589630474792
STX2,-0.21132595518782496
STXBP2,-0.7241589630474792
SUCLG2,-0.7241589630474792
SUGT1P1,-0.7241589630474792
SULT1B1,-0.7241589630474792
SULT1E1,-0.2585546164033702
SULT2B1,-0.7241589630474792
SURF4,0.0563220956567818
SUSD4,-0.7241589630474792
SVEP1,-0.7241589630474792
SWAP70,-0.7241589630474792
SYBU,-0.5881860122576066
SYNDIG1,-0.7241589630474792
SYNE2,-0.7241589630474792
SYT1,-0.7051228396644484
SYT14,-0.7241589630474792
TAB2,-0.7241589630474792
TAF4,-0.7241589630474792
TALDO1,-0.83370462769801
TANK,-0.600880662648489
TARBP1,-0.7241589630474792
TARID,-0.7241589630474792
TASP1,-0.7241589630474792
TAZ,-0.7241589630474792
TBC1D9,-0.7241589630474792
TBL1XR1,-0.600880662648489
TBPL1,-0.35322613379276624
TBXA2R,-0.21132595518782496
TCF25,-0.7241589630474792
TCHP,-0.7241589630474792
TDRKH,-0.7241589630474792
TEK,-0.024538863437767216
TENM2,-0.7241589630474792
TET2,-0.21132595518782496
TFAM,-0.2585546164033702
TFF1,-0.7241589630474792
TFPI,-0.23132686409449857
TGFBI,-0.2585546164033702
TGFBR1,-0.7241589630474792
TH,-0.46381171929098153
THAP5,-0.7241589630474792
THBD,-0.21132595518782496
THOC3,-0.7241589630474792
TIGIT,-0.7241589630474792
TLR2,-0.2530007969818752
TLR4,-0.21132595518782496
TLR6,-0.024538863437767216
TLX2,-0.6313298223058947
TM7SF2,-0.2585546164033702
TMEM127,-0.83370462769801
TMEM132D,-0.7241589630474792
TMEM14A,-0.7241589630474792
TMEM163,-0.83370462769801
TMEM220-AS1,-0.7241589630474792
TMEM244,-0.7241589630474792
TMEM41B,-0.7241589630474792
TMEM67,-0.35322613379276624
TMEM68,-0.7241589630474792
TMSB4X,-0.5881860122576066
TNF,-0.3801549638499521
TNFAIP6,-0.7241589630474792
TNFRSF13B,-0.6313298223058947
TNFRSF6B,-0.024538863437767216
TNFSF10,-0.024538863437767216
TNPO1,-0.2585546164033702
TNRC18,-0.7241589630474792
TNRC6C,-0.7241589630474792
TOMM22P3,-0.7241589630474792
TOP2A,-0.2585546164033702
TOP3B,-0.7241589630474792
TOR1A,-0.7511245830492573
TP53,-0.6186132288878555
TP53COR1,-0.7241589630474792
TP53RK,-0.83370462769801
TP73,-0.7241589630474792
TPMT,-0.2837856208584333
TPRKB,-0.83370462769801
TPT1P13,-0.2585546164033702
TRAM2-AS1,-0.7241589630474792
TRAPPC9,-0.7241589630474792
TRBV20OR9-2,-0.09951478429082447
TRC-GCA17-1,-0.7241589630474792
TRC-GCA9-4,-0.7241589630474792
TRE-CTC12-1,-0.7241589630474792
TRIM21,-0.21132595518782496
TRMO,-0.2585546164033702
TROVE2,-0.21132595518782496
TRPA1,-0.3976695832296136
TRPM3,-0.7241589630474792
TRPM4,-0.2616585861011098
TRPM7,-0.6313298223058947
TRS-AGA2-6,-0.7241589630474792
TSFM,-0.600880662648489
TSG1,-0.7241589630474792
TSHR,-0.7241589630474792
TSHZ2,-0.7241589630474792
TSPAN15,0.0563220956567818
TSPAN9,-0.7241589630474792
TTC28-AS1,-0.7241589630474792
TTN,-0.7241589630474792
TTR,-0.7241589630474792
TUBAP,-0.7241589630474792
TUBB1,-0.600880662648489
TWISTNB,-0.7241589630474792
TXN,-0.024538863437767216
TYMS,-0.07073352053724387
TYRP1,-0.35322613379276624
UBAC1,-0.024538863437767216
UBD,-0.7241589630474792
UBE2Q2,-0.7241589630474792
UCP3,-0.6313298223058947
UGGT2,-0.7241589630474792
UGT1A1,-0.21132595518782496
UHRF1,-0.7241589630474792
UMAD1,-0.7241589630474792
UNC5C,-0.7241589630474792
UNQ6494,-0.7241589630474792
USP12,-0.2585546164033702
USP18,-0.21132595518782496
USP29,-0.7241589630474792
USP8,-0.2616585861011098
UST,-0.7241589630474792
UTS2B,-0.7241589630474792
VAC14,-0.600880662648489
VANGL1,-0.7241589630474792
VCAM1,-0.11378164600453868
VDAC1,-0.7241589630474792
VDR,-0.6313298223058947
VENTXP3,-0.7241589630474792
VENTXP7,-0.83370462769801
VLDLR,-0.7241589630474792
VLDLR-AS1,-0.7241589630474792
VN1R86P,-0.7241589630474792
VN2R20P,-0.7241589630474792
VOPP1,-0.7241589630474792
VPS13A,-0.2585546164033702
VPS33A,-0.3035302029671116
VTN,-0.21132595518782496
VWA2,-0.7241589630474792
VWF,0.34378280057691296
WASF2,-0.7241589630474792
WBS2,-0.21132595518782496
WDFY1,-0.7241589630474792
WDHD1,-0.3034492896799361
WG,0.0563220956567818
WIPI2,-0.7241589630474792
WNK1,0.0563220956567818
WNK2,-0.7241589630474792
WNT11,-0.7241589630474792
WNT3,-0.7241589630474792
WNT5A,-0.7241589630474792
WT1,-0.83370462769801
WWOX,-0.7241589630474792
WWP2,-0.7241589630474792
XBP1,-0.7241589630474792
XIRP2,-0.7241589630474792
XPO7,-0.7241589630474792
XRCC1,-0.21132595518782496
YES1,-0.7241589630474792
YWHAE,-0.21132595518782496
YWHAZ,-0.37175773397701084
ZAP70,-0.83370462769801
ZBED1P1,-0.7241589630474792
ZBTB7C,-0.6313298223058947
ZC2HC1A,-0.7241589630474792
ZC3H12A,-0.7241589630474792
ZC3H12C,-0.7241589630474792
ZC3H3,-0.7241589630474792
ZFAT,-0.7241589630474792
ZFP64,-0.7241589630474792
ZMYND11,-0.7241589630474792
ZNF385B,-0.7241589630474792
ZNF415,0.0563220956567818
ZNF664-FAM101A,-0.7241589630474792
ZNF701,-0.35322613379276624
ZNF784,-0.7241589630474792
ZNF83,-0.7241589630474792
ZNF848P,-0.7241589630474792
ZNF85,-0.21132595518782496
ZWINT,-0.7241589630474792
