Gene,Version 1 Adverse Event Count,Version 2 Adverse Event Count,Adverse Event,All Records Version 1 Count,All Records Version 2 Count,Adverse Event Count Difference,All Records Count Difference
CHRM4,7.0,6.0,Tardive Dyskinesia,54.0,49.0,-1.0,-5.0
CHRM4,5.0,4.0,Gastric ulcer,54.0,49.0,-1.0,-5.0
CHRM5,10.0,7.0,Myocardial Infarction,52.0,39.0,-3.0,-13.0
CHRM5,3.0,2.0,Sepsis,52.0,39.0,-1.0,-13.0
CHRM5,4.0,3.0,Gastric ulcer,52.0,39.0,-1.0,-13.0
CHRM5,1.0,1.0,Cerebral Infarction,52.0,39.0,0.0,-13.0
CHRM5,4.0,4.0,Delirium,52.0,39.0,0.0,-13.0
CHRM5,11.0,9.0,Pneumonia,52.0,39.0,-2.0,-13.0
CHRM5,4.0,3.0,Pancreatitis,52.0,39.0,-1.0,-13.0
CHRM5,4.0,2.0,Edema,52.0,39.0,-2.0,-13.0
CHRM5,4.0,3.0,Hyperlipidemia,52.0,39.0,-1.0,-13.0
CHRM5,7.0,5.0,Tardive Dyskinesia,52.0,39.0,-2.0,-13.0
CHRNA2,0.0,1.0,Hyperlipidemia,2.0,4.0,1.0,2.0
CHRNA2,1.0,1.0,Gastric ulcer,2.0,4.0,0.0,2.0
CHRNA2,0.0,1.0,Tardive Dyskinesia,2.0,4.0,1.0,2.0
CHRNA2,1.0,1.0,Pneumonia,2.0,4.0,0.0,2.0
CHRNA3,1.0,1.0,Gastric ulcer,2.0,5.0,0.0,3.0
CHRNA3,0.0,1.0,Hyperlipidemia,2.0,5.0,1.0,3.0
CHRNA3,0.0,1.0,Tardive Dyskinesia,2.0,5.0,1.0,3.0
CHRNA3,1.0,2.0,Pneumonia,2.0,5.0,1.0,3.0
CHRNA4,0.0,1.0,Sepsis,2.0,10.0,1.0,8.0
CHRNA4,1.0,2.0,Pneumonia,2.0,10.0,1.0,8.0
CHRNA4,1.0,3.0,Gastric ulcer,2.0,10.0,2.0,8.0
CHRNA4,0.0,2.0,Myocardial Infarction,2.0,10.0,2.0,8.0
CHRNA4,0.0,1.0,Hyperlipidemia,2.0,10.0,1.0,8.0
CHRNA4,0.0,1.0,Pancreatitis,2.0,10.0,1.0,8.0
CHRNA7,1.0,2.0,Pneumonia,2.0,3.0,1.0,1.0
CHRNA7,1.0,1.0,Gastric ulcer,2.0,3.0,0.0,1.0
CHRNB2,0.0,1.0,Sepsis,2.0,7.0,1.0,5.0
CHRNB2,0.0,1.0,Myocardial Infarction,2.0,7.0,1.0,5.0
CHRNB2,0.0,1.0,Pancreatitis,2.0,7.0,1.0,5.0
CHRNB2,1.0,1.0,Pneumonia,2.0,7.0,0.0,5.0
CHRNB2,1.0,3.0,Gastric ulcer,2.0,7.0,2.0,5.0
CHRNB4,1.0,1.0,Pneumonia,2.0,4.0,0.0,2.0
CHRNB4,1.0,1.0,Gastric ulcer,2.0,4.0,0.0,2.0
CHRNB4,0.0,1.0,Tardive Dyskinesia,2.0,4.0,1.0,2.0
CHRNB4,0.0,1.0,Hyperlipidemia,2.0,4.0,1.0,2.0
CHUK,1.0,1.0,Sepsis,1.0,1.0,0.0,0.0
CKS1B,0.0,1.0,Tardive Dyskinesia,0.0,2.0,1.0,2.0
CKS1B,0.0,1.0,Hyperlipidemia,0.0,2.0,1.0,2.0
CLEC3B,1.0,1.0,Myocardial Infarction,4.0,4.0,0.0,0.0
CLEC3B,1.0,1.0,Cerebral Infarction,4.0,4.0,0.0,0.0
CLEC3B,1.0,1.0,Pancreatitis,4.0,4.0,0.0,0.0
CLEC3B,1.0,1.0,Hemorrhage,4.0,4.0,0.0,0.0
CNR1,1.0,1.0,Delirium,1.0,1.0,0.0,0.0
CNR2,1.0,1.0,Delirium,1.0,1.0,0.0,0.0
COMT,0.0,1.0,Myocardial Infarction,0.0,3.0,1.0,3.0
COMT,0.0,1.0,Sepsis,0.0,3.0,1.0,3.0
COMT,0.0,1.0,Edema,0.0,3.0,1.0,3.0
CPNE1,0.0,1.0,Sepsis,0.0,1.0,1.0,1.0
CRBN,1.0,1.0,Gastric ulcer,4.0,4.0,0.0,0.0
CRBN,1.0,1.0,Pneumonia,4.0,4.0,0.0,0.0
CRBN,1.0,1.0,Pulmonary Edema,4.0,4.0,0.0,0.0
CRBN,1.0,1.0,Pancreatitis,4.0,4.0,0.0,0.0
CREB1,1.0,1.0,Pancreatitis,2.0,2.0,0.0,0.0
CREB1,1.0,1.0,Myocardial Infarction,2.0,2.0,0.0,0.0
CSF1R,1.0,1.0,Thrombocytopenia,1.0,1.0,0.0,0.0
CSF2RA,1.0,1.0,Thrombocytopenia,1.0,1.0,0.0,0.0
CSF2RB,1.0,1.0,Thrombocytopenia,1.0,1.0,0.0,0.0
CSF3R,1.0,1.0,Thrombocytopenia,1.0,1.0,0.0,0.0
CSK,0.0,1.0,Pulmonary Edema,0.0,2.0,1.0,2.0
CSK,0.0,1.0,Thrombocytopenia,0.0,2.0,1.0,2.0
CXCL12,1.0,1.0,Hemorrhage,3.0,3.0,0.0,0.0
CXCL12,1.0,1.0,Myocardial Infarction,3.0,3.0,0.0,0.0
CXCL12,1.0,1.0,Pneumonia,3.0,3.0,0.0,0.0
CXCR1,1.0,1.0,Pancreatitis,3.0,3.0,0.0,0.0
CXCR1,1.0,1.0,Sepsis,3.0,3.0,0.0,0.0
CXCR1,1.0,1.0,Myocardial Infarction,3.0,3.0,0.0,0.0
CYCS,1.0,1.0,Pancreatitis,1.0,1.0,0.0,0.0
CYP11A1,1.0,0.0,Pneumonia,5.0,1.0,-1.0,-4.0
CYP11A1,1.0,0.0,Myocardial Infarction,5.0,1.0,-1.0,-4.0
CYP11A1,2.0,1.0,Hyperlipidemia,5.0,1.0,-1.0,-4.0
CYP11A1,1.0,0.0,Sepsis,5.0,1.0,-1.0,-4.0
CYP11B1,0.0,1.0,Myocardial Infarction,0.0,3.0,1.0,3.0
CYP11B1,0.0,1.0,Pneumonia,0.0,3.0,1.0,3.0
CYP11B1,0.0,1.0,Sepsis,0.0,3.0,1.0,3.0
CYP11B2,1.0,0.0,Myocardial Infarction,2.0,0.0,-1.0,-2.0
CYP11B2,1.0,0.0,Pneumonia,2.0,0.0,-1.0,-2.0
CYP17A1,2.0,1.0,Pneumonia,5.0,3.0,-1.0,-2.0
CYP17A1,1.0,1.0,Sepsis,5.0,3.0,0.0,-2.0
CYP17A1,2.0,1.0,Myocardial Infarction,5.0,3.0,-1.0,-2.0
CYP19A1,2.0,1.0,Myocardial Infarction,6.0,2.0,-1.0,-4.0
CYP19A1,1.0,1.0,Hyperlipidemia,6.0,2.0,0.0,-4.0
CYP19A1,1.0,0.0,Thrombocytopenia,6.0,2.0,-1.0,-4.0
CYP19A1,1.0,0.0,Sepsis,6.0,2.0,-1.0,-4.0
CYP19A1,1.0,0.0,Pneumonia,6.0,2.0,-1.0,-4.0
CYP1A1,5.0,4.0,Sepsis,39.0,35.0,-1.0,-4.0
CYP1A1,3.0,3.0,Gastric ulcer,39.0,35.0,0.0,-4.0
CYP1A1,4.0,3.0,Hyperlipidemia,39.0,35.0,-1.0,-4.0
CYP1A1,3.0,3.0,Thrombocytopenia,39.0,35.0,0.0,-4.0
CYP1A1,4.0,4.0,Pneumonia,39.0,35.0,0.0,-4.0
CYP1A1,2.0,2.0,Edema,39.0,35.0,0.0,-4.0
CYP1A1,3.0,3.0,Tardive Dyskinesia,39.0,35.0,0.0,-4.0
CYP1A1,6.0,5.0,Pancreatitis,39.0,35.0,-1.0,-4.0
CYP1A1,1.0,0.0,Delirium,39.0,35.0,-1.0,-4.0
CYP1A1,3.0,3.0,Pulmonary Edema,39.0,35.0,0.0,-4.0
CYP1A1,5.0,5.0,Myocardial Infarction,39.0,35.0,0.0,-4.0
CYP1A2,1.0,0.0,Cerebral Infarction,121.0,87.0,-1.0,-34.0
CYP1A2,6.0,5.0,Hyperlipidemia,121.0,87.0,-1.0,-34.0
CYP1A2,9.0,7.0,Sepsis,121.0,87.0,-2.0,-34.0
CYP1A2,25.0,18.0,Myocardial Infarction,121.0,87.0,-7.0,-34.0
CYP1A2,24.0,17.0,Pneumonia,121.0,87.0,-7.0,-34.0
CYP1A2,15.0,12.0,Tardive Dyskinesia,121.0,87.0,-3.0,-34.0
CYP1A2,6.0,6.0,Thrombocytopenia,121.0,87.0,0.0,-34.0
CYP1A2,4.0,1.0,Delirium,121.0,87.0,-3.0,-34.0
CYP1A2,8.0,4.0,Pancreatitis,121.0,87.0,-4.0,-34.0
CYP1A2,12.0,9.0,Gastric ulcer,121.0,87.0,-3.0,-34.0
CYP1A2,8.0,6.0,Edema,121.0,87.0,-2.0,-34.0
CYP1A2,3.0,2.0,Pulmonary Edema,121.0,87.0,-1.0,-34.0
CYP1B1,3.0,1.0,Myocardial Infarction,25.0,15.0,-2.0,-10.0
CYP1B1,1.0,1.0,Edema,25.0,15.0,0.0,-10.0
CYP1B1,4.0,4.0,Thrombocytopenia,25.0,15.0,0.0,-10.0
CYP1B1,2.0,1.0,Gastric ulcer,25.0,15.0,-1.0,-10.0
CYP1B1,3.0,3.0,Hyperlipidemia,25.0,15.0,0.0,-10.0
CYP1B1,3.0,1.0,Pancreatitis,25.0,15.0,-2.0,-10.0
CYP1B1,2.0,0.0,Pneumonia,25.0,15.0,-2.0,-10.0
CYP1B1,1.0,0.0,Tardive Dyskinesia,25.0,15.0,-1.0,-10.0
CYP1B1,2.0,2.0,Pulmonary Edema,25.0,15.0,0.0,-10.0
CYP1B1,4.0,2.0,Sepsis,25.0,15.0,-2.0,-10.0
CYP2A13,1.0,1.0,Hyperlipidemia,1.0,1.0,0.0,0.0
CYP2A6,2.0,2.0,Gastric ulcer,22.0,18.0,0.0,-4.0
CYP2A6,3.0,3.0,Sepsis,22.0,18.0,0.0,-4.0
CYP2A6,1.0,1.0,Pancreatitis,22.0,18.0,0.0,-4.0
CYP2A6,3.0,2.0,Hyperlipidemia,22.0,18.0,-1.0,-4.0
CYP2A6,5.0,4.0,Pneumonia,22.0,18.0,-1.0,-4.0
CYP2A6,2.0,2.0,Tardive Dyskinesia,22.0,18.0,0.0,-4.0
CYP2A6,5.0,4.0,Myocardial Infarction,22.0,18.0,-1.0,-4.0
CYP2A6,1.0,0.0,Delirium,22.0,18.0,-1.0,-4.0
CYP2B6,1.0,1.0,Delirium,39.0,35.0,0.0,-4.0
CYP2B6,5.0,5.0,Hyperlipidemia,39.0,35.0,0.0,-4.0
CYP2B6,5.0,4.0,Tardive Dyskinesia,39.0,35.0,-1.0,-4.0
CYP2B6,4.0,4.0,Sepsis,39.0,35.0,0.0,-4.0
CYP2B6,6.0,4.0,Gastric ulcer,39.0,35.0,-2.0,-4.0
CYP2B6,7.0,6.0,Myocardial Infarction,39.0,35.0,-1.0,-4.0
CYP2B6,9.0,9.0,Pneumonia,39.0,35.0,0.0,-4.0
CYP2B6,1.0,1.0,Thrombocytopenia,39.0,35.0,0.0,-4.0
CYP2B6,1.0,1.0,Edema,39.0,35.0,0.0,-4.0
CYP2C18,1.0,1.0,Tardive Dyskinesia,11.0,7.0,0.0,-4.0
CYP2C18,1.0,1.0,Delirium,11.0,7.0,0.0,-4.0
CYP2C18,2.0,2.0,Hyperlipidemia,11.0,7.0,0.0,-4.0
CYP2C18,3.0,1.0,Myocardial Infarction,11.0,7.0,-2.0,-4.0
CYP2C18,2.0,2.0,Pneumonia,11.0,7.0,0.0,-4.0
CYP2C18,2.0,0.0,Gastric ulcer,11.0,7.0,-2.0,-4.0
CYP2C19,16.0,17.0,Pneumonia,81.0,79.0,1.0,-2.0
CYP2C19,1.0,1.0,Pulmonary Edema,81.0,79.0,0.0,-2.0
CYP2C19,14.0,14.0,Myocardial Infarction,81.0,79.0,0.0,-2.0
CYP2C19,2.0,1.0,Thrombocytopenia,81.0,79.0,-1.0,-2.0
CYP2C19,5.0,6.0,Sepsis,81.0,79.0,1.0,-2.0
CYP2C19,3.0,3.0,Edema,81.0,79.0,0.0,-2.0
CYP2C19,8.0,9.0,Gastric ulcer,81.0,79.0,1.0,-2.0
CYP2C19,4.0,4.0,Pancreatitis,81.0,79.0,0.0,-2.0
CYP2C19,5.0,4.0,Delirium,81.0,79.0,-1.0,-2.0
CYP2C19,12.0,10.0,Hyperlipidemia,81.0,79.0,-2.0,-2.0
CYP2C19,11.0,10.0,Tardive Dyskinesia,81.0,79.0,-1.0,-2.0
CYP2C8,4.0,4.0,Tardive Dyskinesia,59.0,50.0,0.0,-9.0
CYP2C8,0.0,1.0,Cerebral Infarction,59.0,50.0,1.0,-9.0
CYP2C8,11.0,8.0,Myocardial Infarction,59.0,50.0,-3.0,-9.0
CYP2C8,4.0,3.0,Pancreatitis,59.0,50.0,-1.0,-9.0
CYP2C8,7.0,5.0,Gastric ulcer,59.0,50.0,-2.0,-9.0
CYP2C8,1.0,1.0,Pulmonary Edema,59.0,50.0,0.0,-9.0
CYP2C8,0.0,1.0,Peripheral Neuropathy,59.0,50.0,1.0,-9.0
CYP2C8,9.0,7.0,Sepsis,59.0,50.0,-2.0,-9.0
CYP2C8,2.0,2.0,Edema,59.0,50.0,0.0,-9.0
CYP2C8,5.0,7.0,Thrombocytopenia,59.0,50.0,2.0,-9.0
CYP2C8,6.0,5.0,Hyperlipidemia,59.0,50.0,-1.0,-9.0
CYP2C8,10.0,6.0,Pneumonia,59.0,50.0,-4.0,-9.0
CYP2C9,11.0,7.0,Sepsis,89.0,77.0,-4.0,-12.0
CYP2C9,3.0,3.0,Thrombocytopenia,89.0,77.0,0.0,-12.0
CYP2C9,8.0,8.0,Tardive Dyskinesia,89.0,77.0,0.0,-12.0
CYP2C9,5.0,5.0,Pancreatitis,89.0,77.0,0.0,-12.0
CYP2C9,9.0,8.0,Hyperlipidemia,89.0,77.0,-1.0,-12.0
CYP2C9,1.0,1.0,Peripheral Neuropathy,89.0,77.0,0.0,-12.0
CYP2C9,2.0,2.0,Delirium,89.0,77.0,0.0,-12.0
CYP2C9,10.0,10.0,Gastric ulcer,89.0,77.0,0.0,-12.0
CYP2C9,16.0,13.0,Pneumonia,89.0,77.0,-3.0,-12.0
CYP2C9,1.0,1.0,Cerebral Infarction,89.0,77.0,0.0,-12.0
CYP2C9,15.0,12.0,Myocardial Infarction,89.0,77.0,-3.0,-12.0
CYP2C9,6.0,5.0,Edema,89.0,77.0,-1.0,-12.0
CYP2C9,2.0,2.0,Pulmonary Edema,89.0,77.0,0.0,-12.0
CYP2D6,23.0,22.0,Tardive Dyskinesia,158.0,132.0,-1.0,-26.0
CYP2D6,1.0,0.0,Cerebral Infarction,158.0,132.0,-1.0,-26.0
CYP2D6,1.0,0.0,Proteinuria,158.0,132.0,-1.0,-26.0
CYP2D6,32.0,25.0,Myocardial Infarction,158.0,132.0,-7.0,-26.0
CYP2D6,8.0,7.0,Pancreatitis,158.0,132.0,-1.0,-26.0
CYP2D6,9.0,7.0,Edema,158.0,132.0,-2.0,-26.0
CYP2D6,1.0,1.0,Pulmonary Edema,158.0,132.0,0.0,-26.0
CYP2D6,14.0,11.0,Gastric ulcer,158.0,132.0,-3.0,-26.0
CYP2D6,11.0,8.0,Sepsis,158.0,132.0,-3.0,-26.0
CYP2D6,37.0,33.0,Pneumonia,158.0,132.0,-4.0,-26.0
CYP2D6,7.0,5.0,Hyperlipidemia,158.0,132.0,-2.0,-26.0
CYP2D6,5.0,5.0,Thrombocytopenia,158.0,132.0,0.0,-26.0
CYP2D6,9.0,8.0,Delirium,158.0,132.0,-1.0,-26.0
CYP2E1,1.0,1.0,Hyperlipidemia,53.0,35.0,0.0,-18.0
CYP2E1,5.0,3.0,Pancreatitis,53.0,35.0,-2.0,-18.0
CYP2E1,1.0,1.0,Thrombocytopenia,53.0,35.0,0.0,-18.0
CYP2E1,8.0,4.0,Tardive Dyskinesia,53.0,35.0,-4.0,-18.0
CYP2E1,6.0,6.0,Sepsis,53.0,35.0,0.0,-18.0
CYP2E1,2.0,2.0,Delirium,53.0,35.0,0.0,-18.0
CYP2E1,5.0,2.0,Gastric ulcer,53.0,35.0,-3.0,-18.0
CYP2E1,4.0,3.0,Edema,53.0,35.0,-1.0,-18.0
CYP2E1,12.0,7.0,Pneumonia,53.0,35.0,-5.0,-18.0
CYP2E1,7.0,4.0,Myocardial Infarction,53.0,35.0,-3.0,-18.0
CYP2E1,2.0,2.0,Pulmonary Edema,53.0,35.0,0.0,-18.0
CYP3A4,2.0,2.0,Cerebral Infarction,179.0,187.0,0.0,8.0
CYP3A4,36.0,38.0,Pneumonia,179.0,187.0,2.0,8.0
CYP3A4,10.0,10.0,Edema,179.0,187.0,0.0,8.0
CYP3A4,1.0,1.0,Peripheral Neuropathy,179.0,187.0,0.0,8.0
CYP3A4,10.0,11.0,Pancreatitis,179.0,187.0,1.0,8.0
CYP3A4,14.0,13.0,Hyperlipidemia,179.0,187.0,-1.0,8.0
CYP3A4,12.0,14.0,Thrombocytopenia,179.0,187.0,2.0,8.0
CYP3A4,20.0,20.0,Tardive Dyskinesia,179.0,187.0,0.0,8.0
CYP3A4,2.0,2.0,Pulmonary Edema,179.0,187.0,0.0,8.0
CYP3A4,11.0,10.0,Delirium,179.0,187.0,-1.0,8.0
CYP3A4,12.0,14.0,Gastric ulcer,179.0,187.0,2.0,8.0
CYP3A4,1.0,1.0,Proteinuria,179.0,187.0,0.0,8.0
CYP3A4,14.0,14.0,Sepsis,179.0,187.0,0.0,8.0
CYP3A4,34.0,37.0,Myocardial Infarction,179.0,187.0,3.0,8.0
CYP3A43,1.0,1.0,Sepsis,4.0,4.0,0.0,0.0
CYP3A43,1.0,1.0,Hyperlipidemia,4.0,4.0,0.0,0.0
CYP3A43,1.0,1.0,Myocardial Infarction,4.0,4.0,0.0,0.0
CYP3A43,1.0,1.0,Pneumonia,4.0,4.0,0.0,0.0
CYP3A5,4.0,3.0,Edema,87.0,61.0,-1.0,-26.0
CYP3A5,6.0,3.0,Sepsis,87.0,61.0,-3.0,-26.0
CYP3A5,18.0,12.0,Pneumonia,87.0,61.0,-6.0,-26.0
CYP3A5,1.0,0.0,Cerebral Infarction,87.0,61.0,-1.0,-26.0
CYP3A5,11.0,8.0,Myocardial Infarction,87.0,61.0,-3.0,-26.0
CYP3A5,13.0,10.0,Tardive Dyskinesia,87.0,61.0,-3.0,-26.0
CYP3A5,5.0,3.0,Gastric ulcer,87.0,61.0,-2.0,-26.0
CYP3A5,3.0,2.0,Pulmonary Edema,87.0,61.0,-1.0,-26.0
CYP3A5,6.0,5.0,Thrombocytopenia,87.0,61.0,-1.0,-26.0
CYP3A5,7.0,5.0,Delirium,87.0,61.0,-2.0,-26.0
CYP3A5,8.0,7.0,Hyperlipidemia,87.0,61.0,-1.0,-26.0
CYP3A5,5.0,3.0,Pancreatitis,87.0,61.0,-2.0,-26.0
CYP3A7,0.0,2.0,Gastric ulcer,0.0,43.0,2.0,43.0
CYP3A7,0.0,10.0,Pneumonia,0.0,43.0,10.0,43.0
CYP3A7,0.0,2.0,Thrombocytopenia,0.0,43.0,2.0,43.0
CYP3A7,0.0,7.0,Tardive Dyskinesia,0.0,43.0,7.0,43.0
CYP3A7,0.0,3.0,Sepsis,0.0,43.0,3.0,43.0
CYP3A7,0.0,2.0,Pancreatitis,0.0,43.0,2.0,43.0
CYP3A7,0.0,7.0,Myocardial Infarction,0.0,43.0,7.0,43.0
CYP3A7,0.0,5.0,Hyperlipidemia,0.0,43.0,5.0,43.0
CYP3A7,0.0,5.0,Delirium,0.0,43.0,5.0,43.0
CYP4A11,1.0,1.0,Pneumonia,3.0,3.0,0.0,0.0
CYP4A11,1.0,1.0,Myocardial Infarction,3.0,3.0,0.0,0.0
CYP4A11,1.0,1.0,Sepsis,3.0,3.0,0.0,0.0
DDC,2.0,2.0,Pneumonia,5.0,5.0,0.0,0.0
DDC,1.0,1.0,Myocardial Infarction,5.0,5.0,0.0,0.0
DDC,2.0,2.0,Pancreatitis,5.0,5.0,0.0,0.0
DDR1,1.0,1.0,Thrombocytopenia,1.0,1.0,0.0,0.0
DDR2,1.0,1.0,Thrombocytopenia,1.0,1.0,0.0,0.0
DPP4,1.0,1.0,Edema,1.0,1.0,0.0,0.0
DRD1,12.0,10.0,Myocardial Infarction,80.0,72.0,-2.0,-8.0
DRD1,6.0,6.0,Edema,80.0,72.0,0.0,-8.0
DRD1,3.0,1.0,Sepsis,80.0,72.0,-2.0,-8.0
DRD1,1.0,1.0,Cerebral Infarction,80.0,72.0,0.0,-8.0
DRD1,6.0,6.0,Pancreatitis,80.0,72.0,0.0,-8.0
DRD1,4.0,4.0,Hyperlipidemia,80.0,72.0,0.0,-8.0
DRD1,5.0,5.0,Delirium,80.0,72.0,0.0,-8.0
DRD1,22.0,20.0,Pneumonia,80.0,72.0,-2.0,-8.0
DRD1,5.0,3.0,Gastric ulcer,80.0,72.0,-2.0,-8.0
DRD1,16.0,16.0,Tardive Dyskinesia,80.0,72.0,0.0,-8.0
DRD2,5.0,6.0,Gastric ulcer,108.0,111.0,1.0,3.0
DRD2,18.0,19.0,Tardive Dyskinesia,108.0,111.0,1.0,3.0
DRD2,19.0,20.0,Myocardial Infarction,108.0,111.0,1.0,3.0
DRD2,4.0,5.0,Sepsis,108.0,111.0,1.0,3.0
DRD2,1.0,1.0,Cerebral Infarction,108.0,111.0,0.0,3.0
DRD2,5.0,5.0,Hyperlipidemia,108.0,111.0,0.0,3.0
DRD2,7.0,7.0,Edema,108.0,111.0,0.0,3.0
DRD2,6.0,6.0,Pancreatitis,108.0,111.0,0.0,3.0
DRD2,35.0,34.0,Pneumonia,108.0,111.0,-1.0,3.0
DRD2,8.0,8.0,Delirium,108.0,111.0,0.0,3.0
DRD3,14.0,15.0,Tardive Dyskinesia,76.0,76.0,1.0,0.0
DRD3,6.0,6.0,Edema,76.0,76.0,0.0,0.0
DRD3,20.0,19.0,Pneumonia,76.0,76.0,-1.0,0.0
DRD3,6.0,6.0,Pancreatitis,76.0,76.0,0.0,0.0
DRD3,1.0,1.0,Cerebral Infarction,76.0,76.0,0.0,0.0
DRD3,4.0,4.0,Hyperlipidemia,76.0,76.0,0.0,0.0
DRD3,5.0,5.0,Gastric ulcer,76.0,76.0,0.0,0.0
DRD3,12.0,11.0,Myocardial Infarction,76.0,76.0,-1.0,0.0
DRD3,3.0,3.0,Sepsis,76.0,76.0,0.0,0.0
DRD3,5.0,6.0,Delirium,76.0,76.0,1.0,0.0
DRD4,17.0,17.0,Pneumonia,70.0,72.0,0.0,2.0
DRD4,6.0,6.0,Edema,70.0,72.0,0.0,2.0
DRD4,3.0,3.0,Sepsis,70.0,72.0,0.0,2.0
DRD4,6.0,6.0,Pancreatitis,70.0,72.0,0.0,2.0
DRD4,11.0,11.0,Myocardial Infarction,70.0,72.0,0.0,2.0
DRD4,12.0,13.0,Tardive Dyskinesia,70.0,72.0,1.0,2.0
DRD4,5.0,6.0,Delirium,70.0,72.0,1.0,2.0
DRD4,5.0,5.0,Gastric ulcer,70.0,72.0,0.0,2.0
DRD4,1.0,1.0,Cerebral Infarction,70.0,72.0,0.0,2.0
DRD4,4.0,4.0,Hyperlipidemia,70.0,72.0,0.0,2.0
DRD5,6.0,6.0,Tardive Dyskinesia,50.0,42.0,0.0,-8.0
DRD5,2.0,0.0,Sepsis,50.0,42.0,-2.0,-8.0
DRD5,4.0,4.0,Pancreatitis,50.0,42.0,0.0,-8.0
DRD5,5.0,5.0,Edema,50.0,42.0,0.0,-8.0
DRD5,9.0,7.0,Myocardial Infarction,50.0,42.0,-2.0,-8.0
DRD5,4.0,4.0,Delirium,50.0,42.0,0.0,-8.0
DRD5,4.0,2.0,Gastric ulcer,50.0,42.0,-2.0,-8.0
DRD5,4.0,4.0,Hyperlipidemia,50.0,42.0,0.0,-8.0
DRD5,1.0,1.0,Cerebral Infarction,50.0,42.0,0.0,-8.0
DRD5,11.0,9.0,Pneumonia,50.0,42.0,-2.0,-8.0
EGFR,1.0,1.0,Proteinuria,7.0,7.0,0.0,0.0
EGFR,1.0,1.0,Gastric ulcer,7.0,7.0,0.0,0.0
EGFR,4.0,4.0,Thrombocytopenia,7.0,7.0,0.0,0.0
EGFR,1.0,1.0,Pancreatitis,7.0,7.0,0.0,0.0
ELANE,1.0,1.0,Thrombocytopenia,1.0,1.0,0.0,0.0
EPHA2,2.0,2.0,Thrombocytopenia,3.0,3.0,0.0,0.0
EPHA2,1.0,1.0,Pulmonary Edema,3.0,3.0,0.0,0.0
EPHA5,0.0,1.0,Pulmonary Edema,0.0,2.0,1.0,2.0
EPHA5,0.0,1.0,Thrombocytopenia,0.0,2.0,1.0,2.0
EPHB4,0.0,1.0,Thrombocytopenia,0.0,2.0,1.0,2.0
EPHB4,0.0,1.0,Pulmonary Edema,0.0,2.0,1.0,2.0
ERBB2,2.0,2.0,Thrombocytopenia,3.0,3.0,0.0,0.0
ERBB2,1.0,1.0,Myocardial Infarction,3.0,3.0,0.0,0.0
ESR1,1.0,1.0,Pancreatitis,5.0,6.0,0.0,1.0
ESR1,1.0,2.0,Hyperlipidemia,5.0,6.0,1.0,1.0
ESR1,3.0,3.0,Myocardial Infarction,5.0,6.0,0.0,1.0
ESR2,1.0,1.0,Hyperlipidemia,2.0,2.0,0.0,0.0
ESR2,1.0,1.0,Myocardial Infarction,2.0,2.0,0.0,0.0
ESRRG,0.0,1.0,Hyperlipidemia,0.0,2.0,1.0,2.0
ESRRG,0.0,1.0,Myocardial Infarction,0.0,2.0,1.0,2.0
F10,2.0,2.0,Hyperlipidemia,5.0,5.0,0.0,0.0
F10,2.0,2.0,Hemorrhage,5.0,5.0,0.0,0.0
F10,1.0,1.0,Myocardial Infarction,5.0,5.0,0.0,0.0
F2,1.0,1.0,Sepsis,2.0,2.0,0.0,0.0
F2,1.0,1.0,Hemorrhage,2.0,2.0,0.0,0.0
FAAH,1.0,1.0,Hyperlipidemia,1.0,1.0,0.0,0.0
FABP2,1.0,1.0,Gastric ulcer,3.0,3.0,0.0,0.0
FABP2,1.0,1.0,Myocardial Infarction,3.0,3.0,0.0,0.0
FABP2,1.0,1.0,Hyperlipidemia,3.0,3.0,0.0,0.0
FCGR1A,1.0,1.0,Thrombocytopenia,3.0,3.0,0.0,0.0
FCGR1A,2.0,2.0,Pneumonia,3.0,3.0,0.0,0.0
FCGR2A,1.0,1.0,Thrombocytopenia,3.0,3.0,0.0,0.0
FCGR2A,2.0,2.0,Pneumonia,3.0,3.0,0.0,0.0
FCGR2B,2.0,2.0,Pneumonia,3.0,3.0,0.0,0.0
FCGR2B,1.0,1.0,Thrombocytopenia,3.0,3.0,0.0,0.0
FCGR2C,2.0,2.0,Pneumonia,3.0,3.0,0.0,0.0
FCGR2C,1.0,1.0,Thrombocytopenia,3.0,3.0,0.0,0.0
FCGR3A,1.0,1.0,Thrombocytopenia,3.0,3.0,0.0,0.0
FCGR3A,2.0,2.0,Pneumonia,3.0,3.0,0.0,0.0
FCGR3B,2.0,2.0,Pneumonia,3.0,3.0,0.0,0.0
FCGR3B,1.0,1.0,Thrombocytopenia,3.0,3.0,0.0,0.0
FGA,3.0,3.0,Cerebral Infarction,11.0,11.0,0.0,0.0
FGA,1.0,1.0,Deep Vein Thrombosis,11.0,11.0,0.0,0.0
FGA,2.0,2.0,Myocardial Infarction,11.0,11.0,0.0,0.0
FGA,1.0,1.0,Sepsis,11.0,11.0,0.0,0.0
FGA,3.0,3.0,Hemorrhage,11.0,11.0,0.0,0.0
FGA,1.0,1.0,Pancreatitis,11.0,11.0,0.0,0.0
FGF1,0.0,1.0,Myocardial Infarction,1.0,4.0,1.0,3.0
FGF1,1.0,1.0,Thrombocytopenia,1.0,4.0,0.0,3.0
FGF1,0.0,1.0,Hemorrhage,1.0,4.0,1.0,3.0
