Gene,Version 1 Adverse Event Count,Version 2 Adverse Event Count,Adverse Event,All Records Version 1 Count,All Records Version 2 Count,Adverse Event Count Difference,All Records Count Difference
CD34,80.0,80.0,Myocardial Infarction,80.0,103.0,0.0,23.0
CD34,0.0,23.0,Thrombocytopenia,80.0,103.0,23.0,23.0
CD36,19.0,19.0,Hyperlipidemia,122.0,122.0,0.0,0.0
CD36,23.0,23.0,Thrombocytopenia,122.0,122.0,0.0,0.0
CD36,80.0,80.0,Myocardial Infarction,122.0,122.0,0.0,0.0
CD38,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
CD3D,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
CD4,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
CD40,80.0,80.0,Myocardial Infarction,176.0,209.0,0.0,33.0
CD40,2.0,2.0,Deep Vein Thrombosis,176.0,209.0,0.0,33.0
CD40,0.0,33.0,Sepsis,176.0,209.0,33.0,33.0
CD40,70.0,70.0,Pneumonia,176.0,209.0,0.0,33.0
CD40,19.0,19.0,Hyperlipidemia,176.0,209.0,0.0,33.0
CD40,5.0,5.0,Cerebral Infarction,176.0,209.0,0.0,33.0
CD40LG,70.0,70.0,Pneumonia,206.0,206.0,0.0,0.0
CD40LG,33.0,33.0,Sepsis,206.0,206.0,0.0,0.0
CD40LG,23.0,23.0,Thrombocytopenia,206.0,206.0,0.0,0.0
CD40LG,80.0,80.0,Myocardial Infarction,206.0,206.0,0.0,0.0
CD44,0.0,33.0,Sepsis,71.0,126.0,33.0,55.0
CD44,1.0,0.0,Peripheral Neuropathy,71.0,126.0,-1.0,55.0
CD44,70.0,70.0,Pneumonia,71.0,126.0,0.0,55.0
CD44,0.0,23.0,Thrombocytopenia,71.0,126.0,23.0,55.0
CD53,0.0,23.0,Thrombocytopenia,0.0,23.0,23.0,23.0
CD55,4.0,4.0,Proteinuria,4.0,22.0,0.0,18.0
CD55,0.0,18.0,Edema,4.0,22.0,18.0,18.0
CD59,80.0,80.0,Myocardial Infarction,80.0,81.0,0.0,1.0
CD59,0.0,1.0,Peripheral Neuropathy,80.0,81.0,1.0,1.0
CD68,19.0,19.0,Hyperlipidemia,89.0,89.0,0.0,0.0
CD68,70.0,70.0,Pneumonia,89.0,89.0,0.0,0.0
CD79A,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
CD79B,70.0,0.0,Pneumonia,103.0,0.0,-70.0,-103.0
CD79B,33.0,0.0,Sepsis,103.0,0.0,-33.0,-103.0
CD80,33.0,33.0,Sepsis,37.0,33.0,0.0,-4.0
CD80,4.0,0.0,Proteinuria,37.0,33.0,-4.0,-4.0
CD81,70.0,70.0,Pneumonia,93.0,70.0,0.0,-23.0
CD81,23.0,0.0,Thrombocytopenia,93.0,70.0,-23.0,-23.0
CD82,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CD83,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CD86,33.0,33.0,Sepsis,103.0,103.0,0.0,0.0
CD86,70.0,70.0,Pneumonia,103.0,103.0,0.0,0.0
CD93,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CDA,23.0,23.0,Thrombocytopenia,23.0,23.0,0.0,0.0
CDAN1,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
CDC20,0.0,23.0,Thrombocytopenia,24.0,47.0,23.0,23.0
CDC20,24.0,24.0,Pancreatitis,24.0,47.0,0.0,23.0
CDC42,18.0,0.0,Edema,93.0,75.0,-18.0,-18.0
CDC42,5.0,5.0,Cerebral Infarction,93.0,75.0,0.0,-18.0
CDC42,70.0,70.0,Pneumonia,93.0,75.0,0.0,-18.0
CDC6,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
CDC73,24.0,0.0,Pancreatitis,123.0,99.0,-24.0,-24.0
CDC73,80.0,80.0,Myocardial Infarction,123.0,99.0,0.0,-24.0
CDC73,19.0,19.0,Hyperlipidemia,123.0,99.0,0.0,-24.0
CDCA2,0.0,80.0,Myocardial Infarction,1.0,80.0,80.0,79.0
CDCA2,1.0,0.0,Peripheral Neuropathy,1.0,80.0,-1.0,79.0
CDCP1,19.0,19.0,Hyperlipidemia,99.0,99.0,0.0,0.0
CDCP1,80.0,80.0,Myocardial Infarction,99.0,99.0,0.0,0.0
CDH13,19.0,19.0,Hyperlipidemia,99.0,99.0,0.0,0.0
CDH13,80.0,80.0,Myocardial Infarction,99.0,99.0,0.0,0.0
CDH19,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CDH2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CDH23,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CDH4,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CDH6,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CDH7,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CDH8,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CDH9,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CDK1,5.0,0.0,Cerebral Infarction,5.0,0.0,-5.0,-5.0
CDK4,5.0,5.0,Cerebral Infarction,5.0,5.0,0.0,0.0
CDK5,18.0,0.0,Edema,19.0,0.0,-18.0,-19.0
CDK5,1.0,0.0,Peripheral Neuropathy,19.0,0.0,-1.0,-19.0
CDK5PS,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CDK7,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
CDK9,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
CDKAL1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CDKN1A,33.0,0.0,Sepsis,113.0,80.0,-33.0,-33.0
CDKN1A,80.0,80.0,Myocardial Infarction,113.0,80.0,0.0,-33.0
CDKN1B,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CDKN1C,0.0,23.0,Thrombocytopenia,80.0,103.0,23.0,23.0
CDKN1C,80.0,80.0,Myocardial Infarction,80.0,103.0,0.0,23.0
CDKN2A,1.0,1.0,Peripheral Neuropathy,117.0,105.0,0.0,-12.0
CDKN2A,80.0,80.0,Myocardial Infarction,117.0,105.0,0.0,-12.0
CDKN2A,12.0,0.0,Hemorrhage,117.0,105.0,-12.0,-12.0
CDKN2A,24.0,24.0,Pancreatitis,117.0,105.0,0.0,-12.0
CDKN2B,12.0,0.0,Hemorrhage,92.0,103.0,-12.0,11.0
CDKN2B,0.0,23.0,Thrombocytopenia,92.0,103.0,23.0,11.0
CDKN2B,80.0,80.0,Myocardial Infarction,92.0,103.0,0.0,11.0
CDKN2B-AS1,80.0,80.0,Myocardial Infarction,80.0,85.0,0.0,5.0
CDKN2B-AS1,0.0,5.0,Cerebral Infarction,80.0,85.0,5.0,5.0
CDR1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CDSN,0.0,23.0,Thrombocytopenia,0.0,23.0,23.0,23.0
CEACAM1,0.0,80.0,Myocardial Infarction,5.0,85.0,80.0,80.0
CEACAM1,5.0,5.0,Cerebral Infarction,5.0,85.0,0.0,80.0
CEACAM5,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
CEBPA,19.0,0.0,Hyperlipidemia,19.0,0.0,-19.0,-19.0
CEBPB,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
CEBPD,33.0,0.0,Sepsis,33.0,0.0,-33.0,-33.0
CECR,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CEL,0.0,19.0,Hyperlipidemia,97.0,116.0,19.0,19.0
CEL,24.0,24.0,Pancreatitis,97.0,116.0,0.0,19.0
CEL,70.0,70.0,Pneumonia,97.0,116.0,0.0,19.0
CEL,3.0,3.0,Pulmonary Edema,97.0,116.0,0.0,19.0
CELA3B,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
CELF1,0.0,2.0,Deep Vein Thrombosis,0.0,2.0,2.0,2.0
CELF4,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CELSR2,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CEMIP,0.0,70.0,Pneumonia,0.0,70.0,70.0,70.0
CENPC,0.0,70.0,Pneumonia,0.0,70.0,70.0,70.0
CEP112,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CEP19,19.0,0.0,Hyperlipidemia,99.0,80.0,-19.0,-19.0
CEP19,80.0,80.0,Myocardial Infarction,99.0,80.0,0.0,-19.0
CEP250,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
CEP295NL,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CEP57,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
CEP72,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
CEP83-AS1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CES1,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
CETN1,24.0,0.0,Pancreatitis,24.0,0.0,-24.0,-24.0
CETP,1.0,0.0,Peripheral Neuropathy,100.0,132.0,-1.0,32.0
CETP,19.0,19.0,Hyperlipidemia,100.0,132.0,0.0,32.0
CETP,80.0,80.0,Myocardial Infarction,100.0,132.0,0.0,32.0
CETP,0.0,33.0,Sepsis,100.0,132.0,33.0,32.0
CF,24.0,0.0,Pancreatitis,24.0,0.0,-24.0,-24.0
CFAP44,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CFB,70.0,70.0,Pneumonia,103.0,103.0,0.0,0.0
CFB,33.0,33.0,Sepsis,103.0,103.0,0.0,0.0
CFH,33.0,33.0,Sepsis,140.0,210.0,0.0,70.0
CFH,0.0,70.0,Pneumonia,140.0,210.0,70.0,70.0
CFH,80.0,80.0,Myocardial Infarction,140.0,210.0,0.0,70.0
CFH,23.0,23.0,Thrombocytopenia,140.0,210.0,0.0,70.0
CFH,4.0,4.0,Proteinuria,140.0,210.0,0.0,70.0
CFHR1,0.0,70.0,Pneumonia,0.0,70.0,70.0,70.0
CFL1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CFL1P8,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CFTR,19.0,0.0,Hyperlipidemia,116.0,123.0,-19.0,7.0
CFTR,3.0,3.0,Pulmonary Edema,116.0,123.0,0.0,7.0
CFTR,70.0,70.0,Pneumonia,116.0,123.0,0.0,7.0
CFTR,24.0,24.0,Pancreatitis,116.0,123.0,0.0,7.0
CFTR,0.0,26.0,Gastric ulcer,116.0,123.0,26.0,7.0
CHAMP1,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
CHAT,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CHD7,33.0,0.0,Sepsis,121.0,88.0,-33.0,-33.0
CHD7,18.0,18.0,Edema,121.0,88.0,0.0,-33.0
CHD7,70.0,70.0,Pneumonia,121.0,88.0,0.0,-33.0
CHDH,19.0,19.0,Hyperlipidemia,99.0,99.0,0.0,0.0
CHDH,80.0,80.0,Myocardial Infarction,99.0,99.0,0.0,0.0
CHEK1,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
CHEK2,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
CHI3L1,80.0,80.0,Myocardial Infarction,113.0,113.0,0.0,0.0
CHI3L1,33.0,33.0,Sepsis,113.0,113.0,0.0,0.0
CHIA,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
CHIT1,33.0,33.0,Sepsis,33.0,52.0,0.0,19.0
CHIT1,0.0,19.0,Hyperlipidemia,33.0,52.0,19.0,19.0
CHRD,0.0,23.0,Thrombocytopenia,0.0,23.0,23.0,23.0
CHRM1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CHRM2,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
CHRM3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CHRNA1,18.0,18.0,Edema,18.0,18.0,0.0,0.0
CHRNA4,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CHRNA5,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CHRND,18.0,18.0,Edema,18.0,18.0,0.0,0.0
CHRNG,18.0,18.0,Edema,18.0,19.0,0.0,1.0
CHRNG,0.0,1.0,Peripheral Neuropathy,18.0,19.0,1.0,1.0
CHST3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CHST5,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
CHSY1,0.0,1.0,Peripheral Neuropathy,0.0,1.0,1.0,1.0
CHTOP,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CHUK,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
CICP17,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CIDEC,24.0,24.0,Pancreatitis,43.0,24.0,0.0,-19.0
CIDEC,19.0,0.0,Hyperlipidemia,43.0,24.0,-19.0,-19.0
CIITA,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CIRBP,0.0,5.0,Cerebral Infarction,33.0,38.0,5.0,5.0
CIRBP,33.0,33.0,Sepsis,33.0,38.0,0.0,5.0
CISD1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CISD1P1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CISD2,26.0,0.0,Gastric ulcer,27.0,0.0,-26.0,-27.0
CISD2,1.0,0.0,Peripheral Neuropathy,27.0,0.0,-1.0,-27.0
CKB,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CKM,1.0,0.0,Peripheral Neuropathy,81.0,80.0,-1.0,-1.0
CKM,80.0,80.0,Myocardial Infarction,81.0,80.0,0.0,-1.0
CLCF1,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
CLCK2,4.0,0.0,Proteinuria,4.0,0.0,-4.0,-4.0
CLCN5,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
CLCNKA,18.0,18.0,Edema,18.0,18.0,0.0,0.0
CLCNKB,18.0,18.0,Edema,18.0,18.0,0.0,0.0
CLCR,24.0,0.0,Pancreatitis,24.0,0.0,-24.0,-24.0
CLDN2,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
CLDN4,3.0,3.0,Pulmonary Edema,3.0,3.0,0.0,0.0
CLDN5,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CLEC16A,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CLEC4D,0.0,33.0,Sepsis,0.0,33.0,33.0,33.0
CLEC6A,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
CLEC7A,0.0,70.0,Pneumonia,0.0,103.0,70.0,103.0
CLEC7A,0.0,33.0,Sepsis,0.0,103.0,33.0,103.0
CLIP2,4.0,4.0,Proteinuria,102.0,4.0,0.0,-98.0
CLIP2,18.0,0.0,Edema,102.0,4.0,-18.0,-98.0
CLIP2,80.0,0.0,Myocardial Infarction,102.0,4.0,-80.0,-98.0
CLLU1OS,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CLMP,0.0,4.0,Proteinuria,0.0,4.0,4.0,4.0
CLOCK,0.0,33.0,Sepsis,0.0,103.0,33.0,103.0
CLOCK,0.0,70.0,Pneumonia,0.0,103.0,70.0,103.0
CLU,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
CLYBL,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CMA1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CMIP,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CMKLR1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CMSS1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CMTR1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CNBP,19.0,19.0,Hyperlipidemia,19.0,19.0,0.0,0.0
CNEP1R1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CNNM2,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
CNPY2,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
CNR1,80.0,0.0,Myocardial Infarction,147.0,67.0,-80.0,-80.0
CNR1,19.0,19.0,Hyperlipidemia,147.0,67.0,0.0,-80.0
CNR1,24.0,24.0,Pancreatitis,147.0,67.0,0.0,-80.0
CNR1,24.0,24.0,Tardive Dyskinesia,147.0,67.0,0.0,-80.0
CNR2,0.0,80.0,Myocardial Infarction,24.0,104.0,80.0,80.0
CNR2,24.0,24.0,Pancreatitis,24.0,104.0,0.0,80.0
CNTF,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
CNTN1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CNTN5,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CNTN6,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CNTNAP2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
COA5,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
COA7,0.0,4.0,Proteinuria,0.0,4.0,4.0,4.0
COASY,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
COBL,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
COG4,0.0,23.0,Thrombocytopenia,0.0,23.0,23.0,23.0
COL11A1,24.0,0.0,Pancreatitis,42.0,0.0,-24.0,-42.0
COL11A1,18.0,0.0,Edema,42.0,0.0,-18.0,-42.0
COL11A2,0.0,5.0,Cerebral Infarction,70.0,5.0,5.0,-65.0
COL11A2,70.0,0.0,Pneumonia,70.0,5.0,-70.0,-65.0
COL13A1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
COL18A1,26.0,26.0,Gastric ulcer,26.0,26.0,0.0,0.0
COL1A1,18.0,0.0,Edema,99.0,80.0,-18.0,-19.0
COL1A1,1.0,0.0,Peripheral Neuropathy,99.0,80.0,-1.0,-19.0
COL1A1,80.0,80.0,Myocardial Infarction,99.0,80.0,0.0,-19.0
COL1A2,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
COL21A1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
COL26A1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
COL2A1,70.0,0.0,Pneumonia,88.0,18.0,-70.0,-70.0
COL2A1,18.0,18.0,Edema,88.0,18.0,0.0,-70.0
COL3A1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
COL4A1,80.0,80.0,Myocardial Infarction,92.0,80.0,0.0,-12.0
COL4A1,12.0,0.0,Hemorrhage,92.0,80.0,-12.0,-12.0
COL4A2,12.0,0.0,Hemorrhage,92.0,80.0,-12.0,-12.0
COL4A2,80.0,80.0,Myocardial Infarction,92.0,80.0,0.0,-12.0
COL4A3,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
COL4A4,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
COL4A5,4.0,4.0,Proteinuria,27.0,27.0,0.0,0.0
COL4A5,23.0,23.0,Thrombocytopenia,27.0,27.0,0.0,0.0
COL5A2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
COL8A1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
COL8A2,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
COL9A3,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
COMMD7,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
COMP,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
COMT,80.0,80.0,Myocardial Infarction,127.0,115.0,0.0,-12.0
COMT,24.0,24.0,Tardive Dyskinesia,127.0,115.0,0.0,-12.0
COMT,0.0,11.0,Delirium,127.0,115.0,11.0,-12.0
COMT,23.0,0.0,Thrombocytopenia,127.0,115.0,-23.0,-12.0
COPD,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
COPS5P1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
COQ6,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
COQ7,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
COQ8B,18.0,18.0,Edema,22.0,22.0,0.0,0.0
COQ8B,4.0,4.0,Proteinuria,22.0,22.0,0.0,0.0
COTL1,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
COX1,4.0,0.0,Proteinuria,205.0,200.0,-4.0,-5.0
COX1,1.0,0.0,Peripheral Neuropathy,205.0,200.0,-1.0,-5.0
COX1,70.0,70.0,Pneumonia,205.0,200.0,0.0,-5.0
COX1,26.0,26.0,Gastric ulcer,205.0,200.0,0.0,-5.0
COX1,24.0,24.0,Pancreatitis,205.0,200.0,0.0,-5.0
COX1,80.0,80.0,Myocardial Infarction,205.0,200.0,0.0,-5.0
COX10,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
COX14,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
COX2,80.0,80.0,Myocardial Infarction,243.0,238.0,0.0,-5.0
COX2,70.0,70.0,Pneumonia,243.0,238.0,0.0,-5.0
COX2,24.0,24.0,Pancreatitis,243.0,238.0,0.0,-5.0
COX2,5.0,5.0,Cerebral Infarction,243.0,238.0,0.0,-5.0
COX2,1.0,0.0,Peripheral Neuropathy,243.0,238.0,-1.0,-5.0
COX2,4.0,0.0,Proteinuria,243.0,238.0,-4.0,-5.0
COX2,26.0,26.0,Gastric ulcer,243.0,238.0,0.0,-5.0
COX2,33.0,33.0,Sepsis,243.0,238.0,0.0,-5.0
COX20,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
COX3,1.0,1.0,Peripheral Neuropathy,29.0,25.0,0.0,-4.0
COX3,24.0,24.0,Pancreatitis,29.0,25.0,0.0,-4.0
COX3,4.0,0.0,Proteinuria,29.0,25.0,-4.0,-4.0
COX6A1,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
COX6B1,4.0,4.0,Proteinuria,4.0,4.0,0.0,0.0
COX6CP3,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
COX8A,33.0,33.0,Sepsis,58.0,128.0,0.0,70.0
COX8A,0.0,70.0,Pneumonia,58.0,128.0,70.0,70.0
COX8A,2.0,2.0,Deep Vein Thrombosis,58.0,128.0,0.0,70.0
COX8A,23.0,23.0,Thrombocytopenia,58.0,128.0,0.0,70.0
CP,80.0,80.0,Myocardial Infarction,103.0,122.0,0.0,19.0
CP,0.0,19.0,Hyperlipidemia,103.0,122.0,19.0,19.0
CP,23.0,23.0,Thrombocytopenia,103.0,122.0,0.0,19.0
CPA1,24.0,24.0,Pancreatitis,24.0,24.0,0.0,0.0
CPA2,0.0,24.0,Pancreatitis,0.0,24.0,24.0,24.0
CPB2,80.0,80.0,Myocardial Infarction,99.0,99.0,0.0,0.0
CPB2,2.0,2.0,Deep Vein Thrombosis,99.0,99.0,0.0,0.0
CPB2,12.0,12.0,Hemorrhage,99.0,99.0,0.0,0.0
CPB2,5.0,5.0,Cerebral Infarction,99.0,99.0,0.0,0.0
CPE,19.0,19.0,Hyperlipidemia,22.0,22.0,0.0,0.0
CPE,3.0,3.0,Pulmonary Edema,22.0,22.0,0.0,0.0
CPLX2,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CPNE4,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CPOX,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
CPS1,18.0,0.0,Edema,18.0,0.0,-18.0,-18.0
CPSF4,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CPT1A,19.0,0.0,Hyperlipidemia,19.0,0.0,-19.0,-19.0
CPT1C,1.0,1.0,Peripheral Neuropathy,1.0,1.0,0.0,0.0
CR1,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
CR2,70.0,70.0,Pneumonia,93.0,70.0,0.0,-23.0
CR2,23.0,0.0,Thrombocytopenia,93.0,70.0,-23.0,-23.0
CRACR2A,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CRADD,0.0,33.0,Sepsis,0.0,113.0,33.0,113.0
CRADD,0.0,80.0,Myocardial Infarction,0.0,113.0,80.0,113.0
CREB1,5.0,5.0,Cerebral Infarction,85.0,85.0,0.0,0.0
CREB1,80.0,80.0,Myocardial Infarction,85.0,85.0,0.0,0.0
CREB3L1,0.0,80.0,Myocardial Infarction,0.0,80.0,80.0,80.0
CREBBP,33.0,33.0,Sepsis,33.0,103.0,0.0,70.0
CREBBP,0.0,70.0,Pneumonia,33.0,103.0,70.0,70.0
CREG1,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CREM,80.0,80.0,Myocardial Infarction,80.0,80.0,0.0,0.0
CRH,33.0,33.0,Sepsis,33.0,33.0,0.0,0.0
CRIP1,1.0,0.0,Peripheral Neuropathy,1.0,0.0,-1.0,-1.0
CRISPLD2,33.0,33.0,Sepsis,33.0,57.0,0.0,24.0
CRISPLD2,0.0,24.0,Pancreatitis,33.0,57.0,24.0,24.0
CRK,33.0,33.0,Sepsis,33.0,103.0,0.0,70.0
CRK,0.0,70.0,Pneumonia,33.0,103.0,70.0,70.0
CRLF2,0.0,23.0,Thrombocytopenia,70.0,93.0,23.0,23.0
CRLF2,70.0,70.0,Pneumonia,70.0,93.0,0.0,23.0
CRLS1,70.0,70.0,Pneumonia,70.0,70.0,0.0,0.0
CRP,80.0,80.0,Myocardial Infarction,245.0,268.0,0.0,23.0
CRP,0.0,23.0,Thrombocytopenia,245.0,268.0,23.0,23.0
CRP,2.0,2.0,Deep Vein Thrombosis,245.0,268.0,0.0,23.0
CRP,19.0,19.0,Hyperlipidemia,245.0,268.0,0.0,23.0
CRP,5.0,5.0,Cerebral Infarction,245.0,268.0,0.0,23.0
CRP,33.0,33.0,Sepsis,245.0,268.0,0.0,23.0
CRP,24.0,24.0,Pancreatitis,245.0,268.0,0.0,23.0
CRP,70.0,70.0,Pneumonia,245.0,268.0,0.0,23.0
CRP,12.0,12.0,Hemorrhage,245.0,268.0,0.0,23.0
CRYAB,12.0,0.0,Hemorrhage,12.0,0.0,-12.0,-12.0
CRYZ,24.0,24.0,Tardive Dyskinesia,24.0,24.0,0.0,0.0
CSE,80.0,0.0,Myocardial Infarction,80.0,0.0,-80.0,-80.0
CSF1R,0.0,1.0,Peripheral Neuropathy,0.0,1.0,1.0,1.0
CSF2,0.0,2.0,Deep Vein Thrombosis,212.0,213.0,2.0,1.0
CSF2,80.0,80.0,Myocardial Infarction,212.0,213.0,0.0,1.0
CSF2,33.0,33.0,Sepsis,212.0,213.0,0.0,1.0
CSF2,23.0,23.0,Thrombocytopenia,212.0,213.0,0.0,1.0
CSF2,70.0,70.0,Pneumonia,212.0,213.0,0.0,1.0
CSF2,1.0,0.0,Peripheral Neuropathy,212.0,213.0,-1.0,1.0
CSF2,5.0,5.0,Cerebral Infarction,212.0,213.0,0.0,1.0
CSF3,23.0,23.0,Thrombocytopenia,137.0,207.0,0.0,70.0
CSF3,1.0,1.0,Peripheral Neuropathy,137.0,207.0,0.0,70.0
CSF3,33.0,33.0,Sepsis,137.0,207.0,0.0,70.0
CSF3,80.0,80.0,Myocardial Infarction,137.0,207.0,0.0,70.0
CSF3,0.0,70.0,Pneumonia,137.0,207.0,70.0,70.0
