Gene,Mean Difference in -log(BH)
ERC2,-0.7241589630474792
ERCC1,-0.2275574013320193
ERCC3,-0.600880662648489
ERCC4,-0.2275574013320193
ERCC5,-0.2616585861011098
ERCC6,-0.36220743194818106
ERCC6L,-0.28632664574462313
ERCC6L2,-0.21132595518782496
ERCC8,-0.7871398346881058
ERGIC1,-0.7241589630474792
ERVK-11,-0.2585546164033702
ERVK-19,-0.2585546164033702
ESAM,-0.024538863437767216
ESM1,-0.2585546164033702
ESR1,-0.7186984253567977
ESR2,-0.7241589630474792
ESRRA,-0.3034492896799361
ETAA1,-0.7241589630474792
ETS1,-0.21132595518782496
ETS2,-0.024538863437767216
ETV6,-0.21132595518782496
EVA1A,-0.7241589630474792
EVA1C,-0.7241589630474792
EXT1,-0.7241589630474792
F10,-0.36203653511118505
F11,-0.34810426049898263
F11-AS1,0.0563220956567818
F13A1,-0.5627629226722479
F13B,-0.37487760392615355
F2,-0.36417379798411864
F2R,-0.3915778466304796
F2RL1,-0.3976695832296136
F2RL3,-0.3076039856010708
F3,-0.3977604114399641
F5,-0.35387836429981295
F7,-0.3461241556460589
F8,-0.3506278490565368
F9,-0.5769771755982259
FABP1,-0.6313298223058947
FABP2,-0.6428356024927557
FABP3,-0.7241589630474792
FABP4,-0.7241589630474792
FABP5,-0.024538863437767216
FADS2,-0.7241589630474792
FAIM2,-0.7241589630474792
FAM124B,-0.7241589630474792
FAM126A,-0.600880662648489
FAM151B,-0.83370462769801
FAM155A,-0.7241589630474792
FAM188B,-0.7241589630474792
FAM196B,-0.7241589630474792
FAM19A5,-0.7241589630474792
FAM83E,-0.7241589630474792
FAM84B,-0.7241589630474792
FAN1,-0.83370462769801
FANCA,-0.21132595518782496
FANCB,-0.21132595518782496
FANCC,-0.21132595518782496
FANCD2,-0.21132595518782496
FANCE,-0.21132595518782496
FANCF,-0.21132595518782496
FANCG,-0.21132595518782496
FANCI,-0.21132595518782496
FANCL,-0.21132595518782496
FANCM,-0.21132595518782496
FAP,-0.7173284513718173
FAS,-0.5337674860132627
FASLG,-0.2585546164033702
FASN,-0.2585546164033702
FASTKD2,-0.83370462769801
FBL,-0.2275574013320193
FBLN5,-0.600880662648489
FBN1,-0.5551471648410594
FBN2,-0.7241589630474792
FBXL18,-0.7241589630474792
FBXL21,-0.7241589630474792
FBXO15,-0.3976695832296136
FBXO3,-0.2585546164033702
FBXO32,-0.2585546164033702
FCAR,-0.5881860122576066
FCER1G,-0.21132595518782496
FCGR1A,-0.09951478429082447
FCGR2A,-0.11992475993075313
FCGR2B,-0.024538863437767216
FCGR2C,-0.07073352053724387
FCGR3A,-0.37258327773635663
FCGR3B,-0.37258327773635663
FCGRT,-0.21132595518782496
FCN1,-0.5881860122576066
FCN2,-0.5881860122576066
FCN3,-0.7241589630474792
FDX1,-0.6385590793733147
FECH,-0.2616585861011098
FEM1A,-0.7241589630474792
FER,-0.37390004918357217
FERD3L,-0.7241589630474792
FERMT3,-0.37506576263153263
FES,-0.7241589630474792
FEV,-0.024538863437767216
FGA,-0.5245209939963122
FGB,-0.5415725799746656
FGF1,-0.6855586583381638
FGF10,0.34378280057691296
FGF2,-0.5083808614700713
FGF20,-0.7241589630474792
FGF21,-0.33123171430105064
FGF4,-0.21132595518782496
FGF7,-0.009402356697437893
FGFR1,-0.21132595518782496
FGFR2,-0.15956775031506082
FGFR3,-0.7241589630474792
FGG,-0.38645011650087996
FH,-0.36364409863634106
FHIT,-0.6385590793733147
FHL3,-0.21132595518782496
FHOD3,-0.7241589630474792
FICD,-0.7241589630474792
FIG4,-0.600880662648489
FIGN,-0.7241589630474792
FILIP1L,-0.7241589630474792
FIS1,-0.7241589630474792
FLI1,-0.21132595518782496
FLII,-0.21132595518782496
FLJ20021,-0.7241589630474792
FLJ42102,-0.7241589630474792
FLJ45079,-0.7241589630474792
FLNA,-0.21132595518782496
FLNB,-0.7241589630474792
FLNC,-0.600880662648489
FLOT2,-0.21132595518782496
FLRT2,-0.7241589630474792
FLT1,-0.7241589630474792
FN1,-0.4675822750683107
FNBP4,0.0563220956567818
FOLH1,-0.7241589630474792
FOLR1,-0.600880662648489
FOS,-0.14922884204218986
FOSB,-0.12413585086559624
FOSL1,-0.024538863437767216
FOXD3,-0.5881860122576066
FOXF1,-0.024538863437767216
FOXL1,-0.7241589630474792
FOXM1,-0.024538863437767216
FOXN3,-0.7241589630474792
FOXO1,-0.7241589630474792
FOXO3,-0.3976695832296136
FOXO4,-0.5744437720746824
FOXP3,-0.11992475993075313
FPR2,-0.2585546164033702
FREM1,-0.7241589630474792
FRMD3,-0.7241589630474792
FSD1,-0.6434167025021932
FSD1L,-0.6434167025021932
FST,-0.37258327773635663
FSTL1,-0.7241589630474792
FSTL4,-0.7241589630474792
FTO,-0.7051228396644484
FUCA1,-0.600880662648489
FUNDC2,0.0563220956567818
FURIN,0.0563220956567818
FUT1,-0.2585546164033702
FUZ,-0.7511245830492573
FXN,-0.39901535196748694
FYB1,-0.21132595518782496
FZD2,-0.7241589630474792
G6PC,-0.3006852576346447
G6PC3,-0.2391571305469855
G6PD,-0.5900141398020256
GAA,-0.7241589630474792
GABPA,-0.3794648347727805
GADD45G,-0.7241589630474792
GAK,-0.2585546164033702
GAL,-0.33173337971343553
GALC,-0.7241589630474792
GALNS,-0.2585546164033702
GALNT2,-0.3034492896799361
GALNTL6,-0.7241589630474792
GALR1,-0.7241589630474792
GAN,-0.600880662648489
GAPDH,-0.5881860122576066
GAPDHP21,-0.7241589630474792
GAPDHP30,-0.7241589630474792
GARS,-0.7226370087215657
GAS6,-0.21132595518782496
GAS7,-0.83370462769801
GAST,-0.19475635826151222
GATA1,-0.21132595518782496
GATA2,-0.21132595518782496
GATA3,-0.024538863437767216
GATA4,-0.7241589630474792
GATSL3,-0.7241589630474792
GBA,-0.21132595518782496
GBE1,-0.6392099142205949
GBP4,-0.7241589630474792
GBP5,-0.7241589630474792
GCG,-0.3660805758894655
GCH1,-0.7511245830492573
GCK,-0.7226370087215657
GCKR,-0.7241589630474792
GCLC,-0.39901535196748694
GCLM,-0.3976695832296136
GDAP1,-0.600880662648489
GDE1,-0.5881860122576066
GDF1,-0.3976695832296136
GDF15,-0.3976695832296136
GDNF,-0.6262549623629937
GEM,-0.2585546164033702
GFAP,-0.7173284513718173
GFER,-0.600880662648489
GFI1B,-0.21132595518782496
GFPT1,-0.3034492896799361
GFPT2,-0.7241589630474792
GFRA1,-0.7451148262332268
GFRA2,-0.7511245830492573
GGCX,-0.7241589630474792
GGT1,-0.629560488677263
GGT2,-0.6434167025021932
GGTLC3,-0.3034492896799361
GGTLC4P,-0.3034492896799361
GGTLC5P,-0.3034492896799361
GH1,-0.5472011809774874
GHRH,-0.6855586583381638
GHRL,-0.5336035926995595
GHS,-0.7241589630474792
GHSR,-0.7241589630474792
GIP,-0.7241589630474792
GIT2,-0.2585546164033702
GJA1,-0.7241589630474792
GJA4,-0.5881860122576066
GJB1,-0.600880662648489
GJB2,-0.7226370087215657
GJB3,-0.600880662648489
GJB6,-0.7226370087215657
GJE1,-0.600880662648489
GLA,-0.6503264684726697
GLB1,-0.3034492896799361
GLE1,-0.2616585861011098
GLI1,-0.600880662648489
GLI2,-0.7511245830492573
GLI3,-0.7241589630474792
GLT1D1,-0.7241589630474792
GLULP5,-0.7241589630474792
GNAI2P2,-0.7241589630474792
GNAL,-0.7511245830492573
GNAS-AS1,-0.7241589630474792
GNB3,-0.7241589630474792
GNE,-0.21132595518782496
GNPATP,-0.7241589630474792
GOLGA4,-0.7241589630474792
GOLT1A,-0.6313298223058947
GOLT1B,-0.6313298223058947
GORASP1,-0.24056166142850433
GOT1,-0.6313298223058947
GP1BA,-0.6096428544962943
GP1BB,-0.21132595518782496
GP6,-0.6096428544962943
GP9,-0.21132595518782496
GPER1,-0.7241589630474792
GPIHBP1,-0.35322613379276624
GPNMB,-0.6313298223058947
GPR12,-0.7241589630474792
GPR160,-0.7241589630474792
GPR162,-0.7241589630474792
GPR17,-0.7241589630474792
GPR65,-0.7241589630474792
GPRC5A,-0.024538863437767216
GPRIN3,-0.7241589630474792
GPT,-0.33357561577737815
GPX1,-0.7226370087215657
GRAP2,-0.09951478429082447
GREB1,-0.3034492896799361
GRIK2,-0.3794648347727804
GRIN2A,-0.7241589630474792
GRIN2B,-0.7511245830492573
GRIP1,-0.7241589630474792
GRK2,-0.7241589630474792
GRK4,-0.7241589630474792
GRK5,-0.2585546164033702
GRM8,-0.7241589630474792
GRN,-0.22813824314324604
GRP,-0.2391571305469855
GRPR,-0.2585546164033702
GSC,-0.21132595518782496
GSK3B,-0.7241589630474792
GSN,-0.5882973688399827
GSR,-0.5433196483582406
GSTM1,-0.39153945227280706
GSTM2,-0.7241589630474792
GSTP1,-0.39273568776066814
GSTT1,-0.39273568776066814
GTF2I,-0.3035302029671116
GTF2IRD1,-0.3035302029671116
GTF3AP5,-0.7241589630474792
GUCY1A1,-0.7241589630474792
GUCY1A2,-0.7241589630474792
GUCY1A3,-0.7241589630474792
GUSB,-0.83370462769801
GYS1,-0.7241589630474792
GZMA,-0.024538863437767216
GZMB,-0.09951478429082447
GZMK,-0.2585546164033702
GZMM,-0.2585546164033702
H2AFX,-0.6313298223058947
HABP2,0.0563220956567818
HADH,-0.7278637202028101
HADHA,-0.600880662648489
HADHB,-0.600880662648489
HAMP,-0.7051228396644484
HAPLN1,-0.7241589630474792
HARS,-0.600880662648489
HARS2,-0.600880662648489
HAVCR1,-0.06827755339778033
HBA1,-0.6313298223058947
HBB,-0.2585546164033702
HBEGF,-0.7186984253567977
HCCS,-0.024538863437767216
HDAC4,-0.7241589630474792
HDAC6,-0.600880662648489
HDAC9,-0.2275574013320193
HDL3,-0.3034492896799361
HELZ2,-0.3034492896799361
HFE,-0.642991342103656
HGF,-0.34694444549313985
HHIPL1,-0.7241589630474792
HIC1,-0.7241589630474792
HIF1A,-0.3348809315067321
HK1,0.10761693477056244
HLA-A,-0.21132595518782496
HLA-B,-0.5965798110760819
HLA-C,-0.7241589630474792
HLA-DPA1,-0.21132595518782496
HLA-DPB1,-0.06499861526476554
HLA-DPB2,-0.7241589630474792
HLA-DQA1,-0.4218659186363725
HLA-DQA2,-0.35322613379276624
HLA-DQB1,-0.35322613379276624
HLA-DRB1,-0.1519872986097695
HLA-DRB3,-0.21132595518782496
HLCS,-0.21132595518782496
HMBS,-0.600880662648489
HMCN2,-0.7241589630474792
HMGA1,-0.2585546164033702
HMGB1,-0.3794648347727804
HMGB1P1,-0.7241589630474792
HMGB1P5,-0.7241589630474792
HMGB2,-0.7241589630474792
HMGB3P23,-0.7241589630474792
HMGB3P25,-0.7241589630474792
HMGCR,-0.6434167025021932
HMGN1P19,-0.7241589630474792
HMGN2P7,-0.7241589630474792
HMOX1,-0.3849612715699128
HNF1A,-0.7241589630474792
HNF1B,-0.83370462769801
HNF4A,-0.83370462769801
HNMT,-0.11378164600453868
HNRNPA1P20,-0.7241589630474792
HNRNPA1P74,-0.83370462769801
HNRNPA3P8,-0.7241589630474792
HNRNPUL1,-0.7241589630474792
HP,-0.35556494734001176
HPGDS,-0.3831313011941915
HPRT1,-0.5881860122576066
HPRT1P2,-0.7241589630474792
HPS5,-0.21132595518782496
HPSE,-0.533288106180154
HPSE2,-0.729375423268933
HRG,-0.5881860122576066
HRH1,-0.2585546164033702
HRH3,-0.11378164600453868
HS3ST4,-0.7241589630474792
HSBP1P2,-0.7241589630474792
HSD11B1,-0.3034492896799361
HSD11B2,-0.7241589630474792
HSD17B12,-0.7241589630474792
HSD17B14,-0.7241589630474792
HSF1,-0.35322613379276624
HSH2D,-0.2585546164033702
HSP90AA4P,-0.7241589630474792
HSP90AB1,-0.35322613379276624
HSP90AB2P,-0.7241589630474792
HSP90B2P,-0.2585546164033702
HSPA12B,-0.3076039856010708
HSPA14,-0.09951478429082447
HSPA1A,-0.120788709426165
HSPA1B,-0.13486663397171283
HSPA2,-0.35322613379276624
HSPA4,-0.3794648347727805
HSPA5,-0.3976695832296136
HSPA8P12,-0.7241589630474792
HSPA8P5,-0.7241589630474792
HSPB1,-0.7173284513718173
HSPB2,-0.7173284513718173
HSPB3,-0.5901054551200631
HSPB8,-0.600880662648489
HSPD1,-0.37258327773635663
HSPE1,-0.2585546164033702
HSPG2,-0.5533145697000225
HTC2,-0.21132595518782496
HTR1A,-0.044869343523860294
HTR1B,-0.7241589630474792
HTR1D,-0.7241589630474792
HTR1E,-0.7241589630474792
HTR2A,-0.6596651113125539
HTR2C,-0.7511245830492573
HTRA2,-0.6313298223058947
IAPP,-0.11378164600453868
IARS2,-0.600880662648489
ICAM1,-0.3859562918052979
ICOS,-0.03265635356749569
ICOSLG,-0.024538863437767216
ID2,-0.3870767691618983
IDH1,-0.600880662648489
IDH2,-0.600880662648489
IDUA,-0.11378164600453868
IER3,-0.35322613379276624
IFI27,-0.2585546164033702
IFIT1,-0.7241589630474792
IFN1@,-0.2585546164033702
IFNA1,-0.12868072325632537
IFNA13,-0.12868072325632537
IFNA2,-0.5244523261355112
IFNAR1,-0.2837856208584333
IFNG,-0.3700675246906486
IFNGR2,-0.7241589630474792
IFNL3,-0.21132595518782496
IFT172,-0.35322613379276624
IFT74,-0.7241589630474792
IGF1,-0.38264389243941593
IGF1R,-0.7226370087215657
IGF2,-0.7241589630474792
IGF2BP1,-0.7241589630474792
IGF2R,-0.7241589630474792
IGHG3,-0.21132595518782496
IKBKAP,-0.7241589630474792
IKBKB,-0.024538863437767216
IL10,-0.33547832954335227
IL11,-0.47146025478386594
IL12B,-0.7241589630474792
IL12RB1,-0.2585546164033702
IL13,-0.10845901757095847
IL15,-0.10845901757095847
IL16,-0.06499159402897571
IL17A,-0.31116672228242015
IL17C,-0.6313298223058947
IL17D,-0.14746023616520718
IL18,-0.3764944157939109
IL19,-0.2585546164033702
IL1A,-0.3792008904443056
IL1B,-0.33221730681756856
IL1R1,-0.024538863437767216
IL1R2,-0.022292725685140853
IL1RAP,-0.7241589630474792
IL1RL1,-0.2585546164033702
IL1RN,-0.3353682087966608
IL2,-0.3247880661642573
IL21,-0.06499159402897571
IL21R,-0.024538863437767216
IL22,-0.16578862957962714
IL23A,-0.09951478429082447
IL23R,-0.7241589630474792
IL25,-0.024538863437767216
IL27,-0.09951478429082447
IL2RA,-0.1503732417092145
IL2RB,-0.024538863437767216
IL2RG,-0.07304062489163274
IL3,-0.36113690003129245
IL33,-0.09951478429082447
IL4,-0.3794648347727805
IL4R,-0.7241589630474792
IL5,-0.024538863437767216
IL5RA,-0.024538863437767216
IL6,-0.33091011352595645
IL6R,-0.6420470310171515
IL6RP1,-0.7241589630474792
IL6ST,-0.3976695832296136
IL7,-0.12363534984937931
IL7R,-0.07304062489163274
IL9,-0.3976695832296136
ILF2P2,-0.7241589630474792
ILF3,-0.7241589630474792
IMMT,-0.600880662648489
IMPAD1,-0.7241589630474792
IMPG1,-0.7241589630474792
INADL,-0.7241589630474792
INF2,-0.5708224385076979
INHBA,-0.7241589630474792
INHBE,-0.7241589630474792
INMT-FAM188B,-0.7241589630474792
INPP5F,-0.3034492896799361
INPPL1,-0.2616585861011098
INS,-0.5561449244604867
INSIG2,-0.7241589630474792
INSR,-0.7871398346881058
IP6K3,-0.7241589630474792
IPMK,-0.7241589630474792
IPO7,-0.7241589630474792
IRAK1,-0.5900141398020256
IRAK1BP1,-0.7241589630474792
IRAK3,-0.09951478429082447
IRAK4,-0.09951478429082447
IRF2,-0.6385590793733147
IRF3,-0.024538863437767216
IRF5,-0.7241589630474792
IRF6,-0.3870767691618984
IRF7,-0.07073352053724387
IRGM,-0.2585546164033702
IRS1,-0.3034492896799361
IRX1,-0.7241589630474792
ISCA1P3,-0.7241589630474792
ISG20,-0.08696862622853001
ISM1-AS1,-0.7241589630474792
ISX,-0.7241589630474792
ISYNA1,-0.3076039856010708
ITCH,-0.024538863437767216
ITGA1,-0.7241589630474792
ITGA2,-0.6096428544962943
ITGA2B,-0.6096428544962943
ITGA3,-0.5965798110760819
ITGA4,-0.024538863437767216
ITGA5,-0.024538863437767216
ITGA6,-0.7241589630474792
ITGA8,-0.83370462769801
ITGA9,-0.2585546164033702
ITGA9-AS1,-0.2585546164033702
ITGAE,-0.024538863437767216
ITGAL,-0.3076039856010708
ITGAM,-0.5470251576360288
ITGAV,-0.024538863437767216
ITGAX,-0.024538863437767216
ITGB1,-0.5881860122576066
ITGB2,-0.15725297974867522
ITGB3,-0.574199649345155
ITGB6,0.34378280057691296
ITIH3,-0.7241589630474792
ITIH5,-0.7241589630474792
ITK,-0.21132595518782496
ITPA,-0.21132595518782496
ITPK1,-0.7241589630474792
IVD,-0.6096428544962943
JAK1,-0.21132595518782496
JAK2,-0.5969578078267118
JAK3,-0.024538863437767216
JAKMIP3,-0.7241589630474792
JAM3,-0.024538863437767216
JCAD,-0.7241589630474792
JKAMPP1,-0.7241589630474792
JPH3,-0.6434167025021932
JRKL-AS1,-0.7241589630474792
JTB,-0.7241589630474792
JUN,-0.12850965647828333
JUNB,-0.12413585086559624
JUND,-0.12413585086559624
KANK2,-0.7241589630474792
KARS,-0.600880662648489
KAT5,-0.3076039856010708
KAT8,-0.2585546164033702
KATNBL1P4,-0.7241589630474792
KBTBD4,0.0563220956567818
KCCAT333,-0.7241589630474792
KCNA3,-0.7241589630474792
KCNE2,-0.7241589630474792
KCNE5,-0.83370462769801
KCNIP1,-0.7241589630474792
KCNIP4,-0.7241589630474792
KCNJ11,-0.7226370087215657
KCNJ13,-0.6313298223058947
KCNJ2,-0.7241589630474792
KCNJ8,-0.2585546164033702
KCNK10,-0.7241589630474792
KCNK12,-0.7241589630474792
KCNK2,-0.7241589630474792
KCNK3,-0.6313298223058947
KCNK5,-0.7241589630474792
KCNMA1,-0.7241589630474792
KCNQ1,-0.7241589630474792
KCNQ1OT1,-0.7241589630474792
KCTD8,-0.7241589630474792
KDELC1P1,-0.7241589630474792
KDR,-0.43485784574513
KDSR,-0.21132595518782496
KEAP1,-0.2585546164033702
KIAA0922,-0.7241589630474792
KIAA1147,-0.6313298223058947
KIAA1462,-0.7241589630474792
KIDINS220,-0.37175773397701084
KIF1A,-0.600880662648489
KIF1B,-0.7871398346881058
KIF28P,-0.7241589630474792
KIF2C,-0.7241589630474792
KIF5A,-0.600880662648489
KIF6,-0.7241589630474792
KIR3DL1,-0.2585546164033702
KIT,-0.7241589630474792
KL,-0.32895191930400564
KLF2,-0.37258327773635663
KLF4,-0.3831313011941915
KLF7,-0.35322613379276624
KLHL29,-0.7241589630474792
KLK1,-0.5336035926995595
KLK4,-0.7186984253567977
KLKB1,-0.22986051792532064
KLRC4-KLRK1,-0.3034492896799361
KLRK1,-0.3034492896799361
KMT2A,-0.7241589630474792
KMT2D,-0.600880662648489
KNG1,-0.5343024792753079
KNOP1P5,-0.7241589630474792
KRAS,-0.35322613379276624
KRIT1,-0.044869343523860294
KRT16,-0.7241589630474792
KRT18P32,-0.7241589630474792
KRT2,-0.23342320778390124
KRT20,-0.21132595518782496
KRT8,-0.6385590793733147
KRT8P21,-0.7241589630474792
LAGE3,-0.83370462769801
LAMA2,-0.600880662648489
LAMA3,-0.7241589630474792
LAMA4,-0.7241589630474792
LAMB2,-0.3656669573005462
LAMC2,-0.35457881939355934
LAMP1,-0.2585546164033702
LAMP2,-0.6385590793733147
LARGE-AS1,-0.7241589630474792
LARGE2,-0.7241589630474792
LARP1BP2,-0.09951478429082447
LARS2,-0.21132595518782496
LAYN,-0.7241589630474792
LBP,-0.5881860122576066
LCAT,-0.6499048256485059
LCLAT1,-0.024538863437767216
LCN2,-0.3703389711921722
LCP1,-0.7241589630474792
LCT,-0.3976695832296136
LDB2,-0.7241589630474792
LDB3,-0.600880662648489
LDHA,-0.7241589630474792
LDHBP3,-0.7241589630474792
LDLR,-0.5476047861028334
LDLRAD3,-0.7241589630474792
LDLRAP1,-0.6434167025021932
LEP,-0.2742302581430796
LEPR,-0.37399536650504717
LGALS1,-0.19475635826151222
LGALS2,-0.7186984253567977
LGALS8,-0.7241589630474792
LGALS9,-0.024538863437767216
LGSN,-0.7241589630474792
LHFPL2,-0.7241589630474792
LIF,-0.6420470310171515
LIFR,-0.7241589630474792
LIG4,-0.07304062489163274
LILRB1,-0.7241589630474792
LIM2,-0.2585546164033702
LIMK1,-0.721274180257946
LIN28AP1,-0.7241589630474792
LINC00210,-0.7241589630474792
LINC00244,-0.7241589630474792
LINC00290,-0.7241589630474792
LINC00305,-0.7241589630474792
LINC00310,-0.7241589630474792
LINC00347,-0.7241589630474792
LINC00381,-0.7241589630474792
LINC00470,-0.7241589630474792
LINC00473,-0.7241589630474792
LINC00476,-0.7241589630474792
LINC00525,-0.7241589630474792
LINC00547,-0.7241589630474792
LINC00587,-0.7241589630474792
LINC00607,-0.7241589630474792
LINC00648,-0.7241589630474792
LINC00675,-0.7241589630474792
LINC00678,-0.7241589630474792
LINC00693,-0.7241589630474792
LINC00707,-0.7241589630474792
LINC00841,-0.7241589630474792
LINC00856,-0.7241589630474792
LINC00861,-0.7241589630474792
LINC00887,-0.2585546164033702
LINC00907,-0.7241589630474792
LINC00922,-0.7241589630474792
LINC00923,-0.7241589630474792
LINC00970,0.0563220956567818
LINC01020,-0.7241589630474792
LINC01029,-0.7241589630474792
LINC01125,-0.7241589630474792
LINC01163,-0.7241589630474792
LINC01197,-0.7241589630474792
LINC01233,-0.7241589630474792
LINC01248,-0.83370462769801
LINC01249,-0.83370462769801
LINC01254,-0.7241589630474792
LINC01255,-0.7241589630474792
LINC01412,-0.7241589630474792
LINC01479,-0.7241589630474792
LINC01492,-0.7241589630474792
LINC01550,-0.7241589630474792
LINC01559,-0.7241589630474792
LINGO2,-0.7241589630474792
LIPA,-0.6434167025021932
LIPC,-0.6434167025021932
LIPG,-0.7051228396644484
LIPT1,-0.2585546164033702
LITAF,-0.600880662648489
LMBRD1,-0.21132595518782496
LMF1,-0.35322613379276624
LMNA,-0.642991342103656
LMO1,-0.7186984253567977
LMO3,-0.044869343523860294
LMX1B,-0.39566760933525336
LNCR1,-0.2585546164033702
LNX2,-0.7241589630474792
LOC100129461,-0.7241589630474792
LOC100505666,-0.7241589630474792
LOC100505909,-0.2585546164033702
LOC101927286,-0.7241589630474792
LOC101927502,-0.7241589630474792
LOC101927901,-0.7241589630474792
LOC101928077,-0.7241589630474792
LOC101928700,-0.7241589630474792
LOC101928919,-0.7241589630474792
LOC101928923,-0.35322613379276624
LOC101929279,-0.35322613379276624
LOC101929846,-0.7241589630474792
LOC102723576,-0.7241589630474792
LOC102723989,-0.7241589630474792
LOC102723996,-0.024538863437767216
LOC102724096,-0.7241589630474792
LOC102724433,-0.7241589630474792
LOC388882,-0.7241589630474792
LOC392232,-0.7241589630474792
LOC400997,-0.7241589630474792
LOC401478,-0.7241589630474792
LOC643339,-0.7241589630474792
LOC643542,-0.7241589630474792
LOC646762,-0.7241589630474792
LOC728755,-0.7241589630474792
LOC90768,-0.7241589630474792
LPA,-0.38189081752659215
LPAL2,-0.3034492896799361
LPAR1,-0.024538863437767216
LPAR2,-0.024538863437767216
LPCAT1,-0.7241589630474792
LPIN2,-0.2616585861011098
LPL,-0.37048637511786975
LPP,-0.37258327773635663
LRBA,-0.07073352053724387
LRIG1,-0.600880662648489
LRMP,-0.7241589630474792
LRP1,-0.3660805758894655
LRP12,-0.3976695832296136
LRP2,-0.7871398346881058
LRP5,-0.7241589630474792
LRP8,-0.7241589630474792
LRPAP1,-0.7241589630474792
LRPPRC,-0.3976695832296136
LRRFIP1,-0.7241589630474792
LRRIQ3,-0.7241589630474792
LRTM1,-0.7241589630474792
LSM11,-0.7241589630474792
LSP1,-0.024538863437767216
LTA,-0.5499936317441226
LTA4H,-0.7241589630474792
LTB,-0.35457881939355934
LTB4R,-0.09951478429082447
LTBP2,-0.7241589630474792
LTBR,-0.2391571305469855
LTC4S,-0.7226370087215657
LUZP1,-0.7241589630474792
LUZP2,-0.7241589630474792
LY6E,-0.600880662648489
LY96,-0.08696862622853001
LYPLA1P2,-0.7241589630474792
LYRM4,-0.7241589630474792
LYST,-0.24217219480448662
LYZ,-0.5929167488291665
LYZL6,-0.7241589630474792
LZTR1,-0.7241589630474792
MAB21L3,-0.7241589630474792
MACROD2,-0.7241589630474792
MAD1L1,-0.7241589630474792
MAD2L1,-0.21132595518782496
MAD2L2,-0.21132595518782496
MAF,-0.729375423268933
MAFB,-0.83370462769801
MAG,-0.31832085832836376
MAGEE1,-0.3034492896799361
MALAT1,-0.7241589630474792
MAML2,-0.7241589630474792
MAP1LC3A,-0.7241589630474792
MAP1LC3B,-0.2585546164033702
MAP2,-0.5465553165180809
MAP2K3,-0.2585546164033702
MAP2K6,-0.6392099142205949
MAP2K7,-0.7186984253567977
MAP3K11,-0.6313298223058947
MAP3K5,-0.7186984253567977
MAP3K7,-0.7241589630474792
MAP3K8,-0.2585546164033702
MAP4,-0.600880662648489
MAPK1,-0.3735856062685097
MAPK14,-0.12413585086559624
MAPK3,-0.37258327773635663
MAPK8,-0.3976695832296136
MAPKAP1,-0.5881860122576066
MAPRE1P1,-0.7241589630474792
MAPRE2,-0.2616585861011098
MAPT,-0.7241589630474792
MARCH1,-0.7241589630474792
MARCH10,-0.7241589630474792
MARCO,-0.2585546164033702
MARK2,-0.6855586583381638
MARK2P13,-0.7241589630474792
MARK2P7,-0.7241589630474792
MASP2,-0.09951478429082447
MASTL,-0.21132595518782496
MAT1A,-0.2585546164033702
MAT2A,-0.7241589630474792
MAT2B,-0.7241589630474792
MAX,-0.83370462769801
MB,-0.36171653814298294
MBL2,-0.3613482787299897
MBL3P,-0.09951478429082447
MBNL1,-0.7241589630474792
MBOAT1,-0.7241589630474792
MBP,-0.7186984253567977
MCAM,-0.024538863437767216
MCCC2,-0.7241589630474792
MCL1,-0.09951478429082447
MCTP1,-0.7241589630474792
MDH2,-0.729375423268933
MDK,-0.7186984253567977
MDM2,-0.6385590793733147
MECOM,-0.21132595518782496
MED25,-0.600880662648489
MED30,-0.7241589630474792
MEF2A,-0.7241589630474792
MEF2C,-0.7241589630474792
MEFV,-0.3824468360243064
MEGF11,-0.7241589630474792
MEI4,-0.7241589630474792
MERTK,-0.7241589630474792
MESDC1,-0.7241589630474792
MESDC2,-0.7241589630474792
MESTP4,-0.7241589630474792
MET,-0.5336035926995595
METTL24,-0.7241589630474792
MEX3C,-0.7241589630474792
MFF,-0.600880662648489
MFGE8,-0.2585546164033702
MFN2,-0.7226370087215657
MGAT5,-0.83370462769801
MGC12916,-0.2585546164033702
MGMT,-0.6096428544962943
MGP,-0.7241589630474792
MIA,-0.7241589630474792
MIA3,-0.7241589630474792
MIAT,-0.7241589630474792
MICA,-0.7241589630474792
MICAL2,-0.7241589630474792
MICE,-0.024538863437767216
MICU1,-0.2585546164033702
MIF,-0.3703389711921722
MIF-AS1,-0.2585546164033702
MIP,-0.3976695832296136
MIPEPP2,-0.7241589630474792
MIR100,-0.6385590793733147
MIR103B1,-0.7241589630474792
MIR106B,-0.7241589630474792
MIR107,-0.3034492896799361
MIR122,-0.5881860122576066
MIR126,-0.6434167025021932
MIR1269A,-0.7241589630474792
MIR127,-0.024538863437767216
MIR1302-7,-0.7241589630474792
MIR130A,-0.4011750456053746
MIR130B,-0.35322613379276624
MIR135A2,-0.7241589630474792
MIR141,-0.35322613379276624
MIR142,-0.21132595518782496
MIR143,-0.3034492896799361
MIR146A,-0.2585546164033702
MIR147A,-0.7241589630474792
MIR148A,-0.35322613379276624
MIR150,-0.5470251576360288
MIR151A,-0.7241589630474792
MIR155,-0.5470251576360288
MIR15A,-0.29841630793574747
MIR15B,-0.7241589630474792
MIR17,-0.7241589630474792
MIR17HG,-0.7241589630474792
MIR181C,-0.35322613379276624
MIR181D,-0.35322613379276624
