,Count
CTNNA3,80
NOX5,80
GTF3AP5,80
QKI,80
MBOAT1,80
AGPAT9,80
TBX3,80
EIF2AK1,80
ISM1-AS1,80
RPL7AP69,80
MIR4495,80
RNA5SP173,80
TNFRSF14,80
HTR1E,80
LINC01163,80
GALC,80
PAPPA2,80
PPP2R1B,80
LYZL6,80
MEF2C,80
LINC01412,80
METTL24,80
LTA4H,80
HS3ST4,80
CFAP44,80
BNIP3,80
OR1D5,80
DYRK2,80
TRS-AGA2-6,80
TXNRD2,80
CBX4,80
SMAD2,80
EGLN1,80
MIR197,80
MIR3122,80
C8A,80
RPA2P3,80
ZC3HC1,80
GPER1,80
POM121L12,80
INHBE,80
CEP112,80
CCL16,80
TBC1D9,80
ABI3BP,80
TNNT2,80
ESR2,80
TMEM220-AS1,80
CCT7,80
ENPP1,80
RPL7AP12,80
NPPC,80
GPR12,80
TRE-CTC12-1,80
SUGT1P1,80
MIR2052HG,80
ARHGEF26,80
PKD1,80
JKAMPP1,80
SLC27A6,80
MIR23A,80
C9orf106,80
SFRP2,80
SUCLG2,80
RPL23P3,80
PSAT1P1,80
LOC90768,80
PCMTD1,80
LOC102724433,80
LINC01254,80
SOX6,80
SS18L2P2,80
TP53COR1,80
HMGN2P7,80
RNF13,80
ADGRB3,80
BAG3,80
PDGFD,80
LNX2,80
CHRNA4,80
FBXL21,80
ANKS1B,80
CISD1,80
MIR4643,80
OGG1,80
RNA5SP353,80
GJA1,80
SERPINA3,80
ELOVL5,80
C9orf139,80
MESDC2,80
NXPH1,80
LOC100505666,80
LINC01492,80
AIMP1,80
THBS4,80
LINC01479,80
MTHFD1L,80
UTS2B,80
CD93,80
MLX,80
LINC01550,80
RGPD4-AS1,80
LOC100129461,80
LOC102724096,80
PCMTD1P3,80
TGFB2,80
RNA5SP347,80
DCSTAMP,80
MERTK,80
SH2B3,80
ACOXL,80
FABP3,80
YBX1,80
KANK2,80
CPNE4,80
GFPT2,80
ZC3H3,80
AHSG,80
MYH6,80
LCP1,80
WWOX,80
DLK1,80
PLA2G3,80
SPATA8,80
STXBP2,80
SLC24A5,80
RSPH1,80
DMRTA1,80
CNTN1,80
CTSD,80
CYP2J2,80
RBMS3-AS3,80
GLULP5,80
ZFP64,80
CELSR2,80
MEGF11,80
LOC728755,80
ENPP6,80
SNAPIN,80
HSBP1P2,80
SLC6A15,80
HLA-DPB1,76
PINK1,76
CCL3,75
NTF3,75
IL16,75
CALCA,75
CDC42,75
VIM,75
ACKR1,74
OFD1,74
ZAP70,74
HAVCR1,74
SFTPC,73
PARP9,73
SLC29A1,73
FGF7,73
SLC27A5,73
SFTPB,73
SARS,73
SLC29A2,73
PTGDS,73
TGFA,73
IL1R2,72
ICOS,71
CYTB,71
PTPN6,70
S100A12,70
TLR6,70
MCAM,70
BUD23,70
MYO18A,70
IKBKB,70
NFKB2,70
ATP4A,70
SEMA4A,70
LSP1,70
JAK3,70
ITGAE,70
CLEC6A,70
FCGR2B,70
WNT4,70
CCL7,70
PTGDR2,70
ZBTB24,70
ACP5,70
ABCA3,70
NR0B2,70
BTK,70
FOXF1,70
CCL17,70
COPD,70
VASP,70
RNF125,70
CXCL5,70
PGPEP1,70
UCN3,70
SFTPA2,70
CCL26,70
RNASE3,70
MICE,70
PDE4A,70
CCL8,70
DOCK8,70
FABP5,70
JAM3,70
NLRP12,70
RLFP1,70
CD2,70
SLC35C1,70
SCAF11,70
RETNLB,70
RAB9A,70
PRMT1,70
IL1R1,70
MORF4L1,70
SCGB1A1,70
SGPL1,70
SESN2,70
DNAI1,70
BMP4,70
PDE7A,70
ETS2,70
MRC1,70
PNP,70
CCR9,70
S1PR1,70
NBR1,70
SELENON,70
TNFSF12,70
CD81,70
CEMIP,70
PRCP,70
MS4A2,70
CENPC,70
DHPS,70
SMPD2,70
CTSK,70
NKX2-1,70
PR@,70
FOSL1,70
IL2RB,70
BIRC3,70
CCL22,70
VCP,70
ACTA1,70
CXCL13,70
ITGAX,70
ICOSLG,70
VIM2P,70
ECE1,70
TNFRSF8,70
ALDH7A1,70
ACKR3,70
PRKCD,70
MIR127,70
ARHGEF5,70
ITGAV,70
PTAFR,70
FOXM1,70
PHLPP2,70
CD274,70
CCL13,70
AOC2,70
NINJ1,70
SFTPA1,70
LPAR1,70
MUC2,70
SCGB3A2,70
SYK,70
TTF1,70
AD14,70
IL25,70
CD19,70
ITCH,70
CCL19,70
CCL18,70
CXCL1,70
IL5RA,70
TSLP,70
CR2,70
ATP12A,70
HCCS,70
MT1E,70
LGALS9,70
PIN1,70
CCDC22,70
TAGLN,70
LPAR2,70
IL21R,70
CXCR3,70
GATA3,70
AKT2,70
CCL24,70
AOC3,70
GPRC5A,70
TRAF1,70
CCR8,70
CCR1,70
IL5,70
ARHGEF2,70
CRLS1,70
ITGA5,70
ESAM,70
GZMA,70
TIMELESS,70
LOC102723996,70
TNFRSF11A,70
PLEKHA7,70
RPAIN,70
RAP1B,70
LCLAT1,70
TNFRSF6B,70
IRF3,70
CXCL9,70
CCR6,70
PIAS1,70
DNMT3B,70
EPG5,70
CYLD,70
BMP1,70
RBM45,70
NEO1,70
NELFCD,70
SLC11A2,70
SEMA7A,70
C1QBP,70
TNFSF10,70
MIP,70
CFHR1,70
ITGA4,70
CCL20,70
CHUK,70
CARD11,70
FEV,70
CHIA,70
NQO1,69
CNR1,67
LGALS1,59
PROC,59
TLR1,59
GAST,59
ND1,58
F8,58
PPP3CA,57
SSRP1,57
MIR216A,57
CRISPLD2,57
ABCC8,57
MIR15A,57
NFE2,56
SAA1,56
SLC20A2,56
LTBR,56
G6PC3,56
CHIT1,52
ACAT1,52
CASP9,52
C5AR2,52
TRPM4,51
MMP7,50
CCK,50
SPINK1,50
FGFR2,49
CA2,48
SLC37A4,47
SLCO1B3,47
PCCA,47
SH2D1A,47
IFNAR1,47
ASPG,47
TPMT,47
TERC,47
SLC7A7,47
MUT,47
CDC20,47
G6PC,47
PCCB,47
LEPR,47
B2M,45
OXT,44
MIR29A,43
FGF21,43
NR1H4,43
MIR27B,43
APOC2,43
HSPG2,43
SERPINA13P,43
PTHLH,42
LYST,42
BCHE,42
PAEP,42
NPHS1,41
ACTN4,41
LYZ,41
MVK,41
NPHS2,41
SEMA6A,41
SERPINA1,40
F2RL3,38
ISYNA1,38
KAT5,38
PAWR,38
TAT,38
CIRBP,38
IRAK1,38
ITGAL,38
ADAM10,38
PWAR4,38
HSPA12B,38
NCF1,36
AQP1,36
WNK1,36
SLC25A13,35
SLC6A3,35
DRD2,35
GORASP1,35
RELA,35
SYT1,35
SPI1,35
MTNR1B,35
MIR483,35
DRD3,35
SERPINF1,34
MPZ,34
VPS13A,34
PTK2B,34
PRKN,34
ABCG2,34
PNPLA2,34
CD177,33
SELENOP,33
IL19,33
TOLLIP,33
ENO2,33
KAT8,33
CLEC4D,33
SFRP1,33
MPHOSPH6,33
MMP16,33
AZI2,33
RPL4,33
C5,33
MPST,33
FPR2,33
DCP1B,33
RPTOR,33
NHS,33
SLC5A4,33
SLC11A1,33
TNIP1,33
NAA25,33
GEM,33
COTL1,33
TGFBI,33
TOP2A,33
MSN,33
SEA,33
FBXO32,33
PIGF,33
DLD,33
LIPT1,33
STK38,33
SLC7A2,33
RTL1,33
USP12,33
NR1H3,33
SIGLEC9,33
ATG16L1,33
ACOD1,33
RPS18P12,33
MIF-AS1,33
CTH,33
CSRP3,33
DDT,33
EDA,33
SUFU,33
PPP6R2,33
CAMP,33
CADM1,33
IL1RL1,33
SYNCRIP,33
KEAP1,33
TRMO,33
NCKAP1,33
BLVRA,33
SIRT6,33
FBXO3,33
MIR608,33
SNRPFP3,33
SENP6,33
MAP2K3,33
SRSF1P1,33
TAGAP,33
EIF3B,33
AQP5,33
RPS27P22,33
PNOC,33
HBB,33
SCN1A,33
CDK9,33
RELB,33
SOX5,33
HSH2D,33
CBLL2,33
IL12RB1,33
BAAT,33
PDE2A,33
PPM1D,33
GALNS,33
ATP6V0A1,33
TPT1P13,33
NR1I3,33
RPE65,33
NAP1L1,33
PAGR1,33
TCIRG1,33
P2RX7,33
CRH,33
TLR8,33
HPRT1,33
FASN,33
PDCD4,33
CD80,33
AMPD2,33
AVP,33
TREML1,33
UROD,33
TAB3,33
IFI27,33
MIR146A,33
TRPV5,33
MUL1,33
TNPO1,33
SAA@,33
HSPE1,33
AAK1,33
LINC00887,33
KCNJ8,33
MAP3K8,33
ERVK-19,33
KIR3DL1,33
CYR61,33
FUT1,33
RNU7-34P,33
MAT1A,33
ESM1,33
SULT1E1,33
NR4A2,33
SERPING1,33
NOD1,33
PRKCA,33
PYGM,33
RPS20P32,33
NAPSA,33
GAK,33
S1PR3,33
LAMP1,33
NTS,33
GAPDH,33
RPL3P12,33
MFGE8,33
ADAR,33
RPL9,33
CD3D,33
SIT1,33
QPCT,33
BBC3,33
GIT2,33
SMUG1,33
LNCR1,33
LOC100505909,33
ITGA9-AS1,33
CALML3,33
RPL7L1P4,33
MAP1LC3B,33
GRK5,33
GRPR,33
HSP90B2P,33
ERVK-11,33
ITGA9,33
MIR4772,33
SSTR1,33
MGC12916,33
DUSP3,33
REL,33
ATP6V0A2,33
PFKFB3,33
PSME3,33
LIM2,33
MARCO,33
FASLG,33
GZMM,33
ASS1,33
IRGM,33
SETMAR,33
NOX1,33
MICU1,33
HRH1,33
TNIP3,33
GZMK,33
LPP,33
ABCC11,33
IFN1@,33
RAB11A,33
SLC39A8,33
ATP6V0A4,33
HMGA1,33
AOAH,33
GRP,33
MIR193B,33
ACOT8,33
DEFB1,33
CARS,33
TLR7,33
NELFE,33
RIMS2,33
NCR3LG1,33
TRAF6,33
CCL1,33
SMPD1,33
ANXA1,31
CTLA4,29
MIR130A,29
CTSL,28
TRNL1,28
TRNS1,28
PHGDH,28
MUC16,28
TBXAS1,28
HLA-DQA1,28
VTN,27
VPS33A,27
MMACHC,27
GTF2I,27
COL4A5,27
SCARB2,27
TREX1,27
TRPV1,27
ATP7B,27
SMARCAL1,27
TALDO1,27
OCRL,27
GTF2IRD1,27
NEU1,27
STIM1,26
COL18A1,26
TFF2,26
BAD,26
VGF,26
EGF,26
HNMT,26
PSCA,26
ARID1B,26
MUC6,26
SSB,26
SRF,26
PGC,26
HRH3,26
IDUA,26
IAPP,26
OXTR,26
ABCB4,25
ND6,25
COX3,25
ND4,25
GFRA1,25
ND5,25
MTNR1A,24
ARRB2,24
DBH,24
PIP4K2C,24
RGS9,24
GRIN2B,24
FUZ,24
GNAL,24
SLC18A2,24
RGS2,24
HTR2C,24
CRYZ,24
PAH,24
TNFRSF10A,24
PPP1R1B,24
GFRA2,24
GCH1,24
DRD4,24
GLI2,24
PSAP,24
DGUOK,24
ATP7A,24
KIDINS220,24
HDAC9,24
DPYD,24
ERCC1,24
TPO,24
SLC46A1,24
ERCC4,24
TOR1A,24
TF,24
MIR181D,24
TBPL1,24
BCKDHB,24
MIR214,24
TACR1,24
TRNW,24
RASSF1,24
ANXA2,24
TMEM67,24
AMY2A,24
TYRP1,24
CELA3B,24
ADAMTS18,24
USP14,24
DUSP10,24
MTCO3P1,24
ELOVL1,24
ASNS,24
CTRC,24
EBPL,24
HSPA2,24
TRNQ,24
RPS26P35,24
MIR548B,24
AMT,24
APCS,24
DUSP6,24
MIR376C,24
KRT8,24
AGR2,24
UGT1A7,24
MIR22,24
PNLIP,24
ANIB1,24
BNIP3L,24
TRNS2,24
MIR27A,24
CD38,24
PRSS1,24
NUDT15,24
CIDEC,24
CUZD1,24
MIR375,24
GPIHBP1,24
HLA-DQB1,24
MORC4,24
SULF1,24
LMF1,24
DBT,24
SBSPON,24
KRAS,24
CNPY2,24
NEB,24
MIR200A,24
HSP90AB1,24
MIR335,24
UBR1,24
STC2,24
MIR361,24
IER3,24
MIR200C,24
MUM1L1,24
TRNH,24
MIR192,24
MIR30A,24
MIR183,24
LOC101929279,24
BRAF,24
PPY,24
CD4,24
MIR217,24
KLF7,24
MIRLET7C,24
OTC,24
MIR429,24
MIR200B,24
BCKDHA,24
ATP8B1,24
C3orf20,24
IFT172,24
CTRB1,24
MIR130B,24
NUPR1,24
SDF4,24
TRNF,24
SAMD12-AS1,24
HLA-DQA2,24
ZNF701,24
MIR532,24
CTRB2,24
MIR181C,24
RIPPLY1,24
NCOA3,24
SCT,24
MIR215,24
SERPINB5,24
MIR141,24
ADH4,24
PNLIPRP2,24
NAP1L4P2,24
MIR609,24
HSF1,24
CPA2,24
LOC101928923,24
CLDN2,24
MIR20B,24
SMO,24
MIR31,24
MTAP,24
MIR182,24
PSEN2,24
CPA1,24
VMP1,24
MIR379,24
MIR148A,24
AP2S1,24
CEACAM5,24
ELK3,24
MIR216B,24
JAK1,23
ETV6,23
UBE2T,23
ZFPM1,23
PIGA,23
UROS,23
NHP2,23
ACTN1,23
SAMHD1,23
DUOX2,23
RASGRP1,23
RAD51C,23
NPC1,23
RBM8A,23
RASGRP2,23
CSF3R,23
PDGFB,23
COG4,23
SF3B1,23
XIAP,23
MPI,23
MME,23
MYL9,23
RFWD3,23
SLC17A5,23
MUC4,23
MPIG6B,23
CTC1,23
PEPD,23
MAD2L2,23
AP3B1,23
EFL1,23
PLEK,23
ASXL1,23
FANCM,23
TMEM165,23
TROVE2,23
DKC1,23
HLCS,23
WIPF1,23
TINF2,23
S1PR4,23
LMX1B,23
FANCC,23
MMS19,23
PAFAH1B1,23
FLII,23
ERCC6L2,23
MMAA,23
FCGRT,23
TCN2,23
RRM1,23
STAT1,23
FCER1G,23
ACD,23
TRIM21,23
SBDS,23
GSC,23
IFNL3,23
EFNA5,23
SRSF2,23
RNASEH2A,23
GNE,23
GP1BB,23
YWHAE,23
OCLN,23
MAD2L1,23
ATRX,23
PARN,23
C1GALT1,23
PRF1,23
BTNL2,23
DUOX1,23
NAAA,23
GBA,23
HPS5,23
WDR1,23
FANCI,23
WFS1,23
MASTL,23
GP9,23
FBL,23
HLA-DRB3,23
BRIP1,23
USB1,23
AICDA,23
PRB2,23
FANCB,23
HLA-A,23
PALB2,23
FLI1,23
GATA1,23
ITPA,23
FGF4,23
FGFR1,23
SLFN14,23
HTC2,23
FANCF,23
RNASEH2C,23
SRP54,23
PRKACG,23
PDGFRB,23
RTEL1,23
VPS45,23
WBS2,23
NHEJ1,23
NRAS,23
POU2F1,23
XRCC2,23
ABL1,23
BLOC1S6,23
DDX53,23
GFI1B,23
SLC28A1,23
SNX10,23
EPCAM,23
FANCA,23
NOP10,23
MTHFD1,23
LARS2,23
MECOM,23
CACNB3,23
NBEAL2,23
KRT20,23
CSN1S1,23
KDSR,23
ITK,23
CDA,23
FANCL,23
CHRD,23
CYCS,23
MYH10,23
ABCD4,23
IGHG3,23
FANCG,23
FANCD2,23
DNAJC21,23
NBN,23
GAS6,23
SRC,23
DDRGK1,23
SLC19A2,23
CD53,23
FANCE,23
BCR,23
SC5D,23
FHL3,23
RAD51,23
MMAB,23
GATA2,23
WRAP53,23
STT3B,23
CDSN,23
IL3,23
STX2,23
ZNF85,23
CD209,23
MYH2,23
ETS1,23
MIR142,23
MXI1,23
USP18,23
PDGFRA,23
ACAD9,23
WAS,23
RUNX1,23
ANKRD26,23
RARA,23
FLNA,23
SLC22A1,23
LMBRD1,23
NT5E,23
FYB1,23
FLOT2,23
ASGR1,23
SLX4,23
HLA-DPA1,23
EBP,23
AQP4,23
AMN,22
PLCE1,22
COQ8B,22
CD55,22
MYO1E,22
PDSS2,22
CPE,22
LAMB2,22
ARHGDIA,22
PTPRO,22
TFG,20
KLKB1,20
EPHB2,20
MYO5A,20
GFPT1,19
MIR143,19
ACSL5,19
KLRC4-KLRK1,19
CYP7A1,19
MIR107,19
SDC2,19
RPL10,19
IRS1,19
PPBP,19
SREBF1,19
MIR24-1,19
DOCK7,19
ELF3,19
GGT2,19
AGL,19
KLRK1,19
MAGEE1,19
APOF,19
SHC1,19
GREB1,19
ANGPTL3,19
PLXNA1,19
CNBP,19
BUD13,19
PPARGC1B,19
CHRNG,19
SMARCD1,19
PYGL,19
RAB27A,19
WDHD1,19
MIR33A,19
CCR7,19
LPAL2,19
SAA3P,19
NEDD4,19
NEIL1,19
GGTLC3,19
GGTLC5P,19
ACSL3,19
DGAT1,19
TRH,19
HDL3,19
CYP19A1,19
NOV,19
GGTLC4P,19
HSD11B1,19
HELZ2,19
UCP1,19
MIR30C1,19
SLC2A4,19
ESRRA,19
DCAF17,19
AS3MT,19
USF1,19
ACADSB,19
ZPR1,19
ZMPSTE24,19
RGN,19
INPP5F,19
TXNIP,19
DEFA3,19
NPC1L1,19
GALNT2,19
CYP3A51P,19
ASRGL1,19
PTH,19
MIR30C2,19
APOBEC1,19
GLB1,19
PLD1,18
FECH,18
STAT6,18
ERCC5,18
ERBB3,18
CHRND,18
SLC9A3,18
MKKS,18
AIP,18
ZNHIT3,18
GLE1,18
SLC9A1,18
MRPS16,18
INPPL1,18
TUBB,18
KRT2,18
TAC1,18
CLCNKB,18
SLC26A2,18
MRPS22,18
CLCNKA,18
CHRNA1,18
COL2A1,18
CCDC88A,18
LPIN2,18
DIS3L2,18
USP8,18
MAPRE2,18
SLC9A2,18
CALM2,16
CALM3,16
GRN,16
VKORC1,14
PODXL,12
PTPN11,12
FERMT3,12
CYP3A5,12
CCL4L1,11
ADAMTS10,11
CCL4L2,11
CAMKMT,11
PNN,11
SRPX,11
KRIT1,11
LMO3,11
TH,11
HTR1A,11
LIMK1,9
DCAF7,7
SCNN1A,7
KDR,7
PDE4D,6
GDNF,6
BMP7,6
UCP3,5
KCNJ13,5
TLX2,5
ODC1,5
DCR,5
ZRANB3,5
NDRG4,5
SLC1A2,5
MIR491,5
PSEN1,5
DSCAM,5
MAP2,5
RAMP2,5
STC1,5
RAC1,5
ANGPTL1,5
GOT1,5
LMO1,5
FABP1,5
PRKG1,5
MAP3K11,5
CDK4,5
GPNMB,5
SLC6A1,5
PPIG,5
REST,5
INSR,5
PMM2,5
KIF1B,5
RET,5
ERCC6,5
MIR29B1,5
CARTPT,5
CBSL,5
IL17C,5
HTRA2,5
MIR195,5
H2AFX,5
HBA1,5
SYP,5
DLG4,5
PIK3R3,5
BSG,5
CAPN1,5
RPL13A,5
SLC8A1,5
PART1,5
MIR320A,5
GOLT1B,5
MIR29B2,5
SEMA3A,5
SERPINE2,5
NGB,5
ADGRB2,5
CCNH,5
NRN1,5
OR2AG1,5
KCNK3,5
EDIL3,5
KIAA1147,5
TRPM7,5
SLC19A1,5
POU5F1,5
NPR2,5
COL11A2,5
APP,5
ERCC8,5
PROZ,5
ZBTB7C,5
CASP6,5
PTGER1,5
INF2,5
EPHX2,5
SERPINI1,5
BACE1,5
IL21,5
NPAS4,5
PLSCR1,5
MIR424,5
PRKCH,5
CALM1,5
GOLT1A,5
ERCC6L,5
SERPINB6,5
SRR,5
MSC,5
PSPN,5
PTGDR,5
CLIP2,4
NCKAP5,4
WDR19,4
MPV17,4
PRTN3,4
ITGA8,4
TRNN,4
COA5,4
C6,4
SDHC,4
RFC2,4
LAGE3,4
OPTN,4
HNF1B,4
COA7,4
SDHA,4
SNRPD1,4
PET100,4
RSL24D1,4
TMEM127,4
TRNE,4
NUP107,4
PAK2,4
ACSL4,4
SLITRK6,4
GUSB,4
HNRNPA1P74,4
NR4A1,4
TRNK,4
MGAT5,4
APOPT1,4
NOTCH2,4
PAK1,4
WT1,4
GAS7,4
DNASE1L3,4
COX10,4
PAX2,4
AMMECR1,4
COX6B1,4
TBL2,4
FAM151B,4
NCK1,4
CLU,4
COX20,4
TP53RK,4
WDR73,4
FASTKD2,4
MAX,4
KCNE5,4
COX14,4
COL4A4,4
COL4A3,4
BAZ1B,4
CACNA1A,4
PRODH,4
CLCN5,4
CCDC57,4
LINC01248,4
PTPN22,4
LRP2,4
SDHAF2,4
NCK2,4
SAMD3,4
FH,4
TMEM163,4
SLC16A3,4
CLMP,4
TRPC6,4
OSGEP,4
TPRKB,4
SCO1,4
VHL,4
EHHADH,4
ANLN,4
SMTNL2,4
RNY4P22,4
DGKE,4
LINC01249,4
COQ6,4
FAN1,4
SDHB,4
HNF4A,4
VENTXP7,4
MAFB,4
CD2AP,4
TACO1,4
CTNS,4
NCF2,4
CUBN,4
MIR4493,4
PLXDC2,4
PRRT2,4
CLDN4,3
SGMS1,3
S1PR2,3
WDR26,3
SPHK1,3
ITGB6,3
TWIST1,3
FGF10,3
MUC5B,3
MARK2,3
PRKAG2,3
ZNF415,2
PTPRJ,2
KBTBD4,2
PIGM,2
TSPAN15,2
CYP4V2,2
FURIN,2
LINC00970,2
ATP1B1,2
CCDC181,2
HABP2,2
FUNDC2,2
WG,2
MTRR,2
ACSF2,2
SLC44A2,2
STKLD1,2
CELF1,2
RBBP6,2
MYBPC3,2
NME7,2
PRKRA,2
F11-AS1,2
PTGIR,2
SERPINA10,2
SURF4,2
NUP160,2
FNBP4,2
CEP72,1
TUBB1,1
NF2,1
ND4L,1
HK1,1
AUNX1,1
ELP1,1
C12orf65,1
RAB7B,1
HADHA,1
SCN9A,1
HARS,1
FLNC,1
MFF,1
GFER,1
ATXN3,1
KIF1A,1
NTRK1,1
LDB3,1
GJE1,1
MKI67,1
GJB3,1
TYMP,1
DSP,1
SLC25A19,1
TPI1,1
DAPK1,1
MAP4,1
IMMT,1
CD1D,1
DCPS,1
XK,1
PRNP,1
PNPLA6,1
AMACR,1
SBF2,1
FOLR1,1
PHYH,1
GLI1,1
TMPRSS6,1
PEX11B,1
MYH14,1
PPOX,1
IDH1,1
SPTLC1,1
ATXN8,1
NLRP2,1
RPIA,1
LAMA2,1
PRKAR1A,1
MAG,1
AGXT,1
POLG,1
HARS2,1
TBL1XR1,1
STK11,1
EGR2,1
SCP2,1
SLC12A6,1
MTMR2,1
ADA2,1
RHOBTB2,1
PEX12,1
PEX7,1
NAB2,1
PDSS1,1
AP5Z1,1
AURKA,1
GCK,1
HADHB,1
GAN,1
LRIG1,1
RETREG1,1
SLC52A3,1
PLP1,1
ATXN8OS,1
KMT2D,1
SPG36,1
COQ7,1
SOX4,1
HSPB8,1
PPARD,1
LITAF,1
PSMB1,1
FBLN5,1
TRPV4,1
CTSS,1
SH3TC2,1
CACNA1B,1
PXMP2,1
HMBS,1
FAM126A,1
ABCD1,1
NAGA,1
ALAD,1
MED25,1
YARS,1
APTX,1
SOX10,1
CAPG,1
TRIM2,1
NGLY1,1
ATP5F1E,1
RNMT,1
KARS,1
FIG4,1
ACTG1,1
SCN4A,1
PMP22,1
IDH2,1
PTPRB,1
UCHL1,1
ARL6IP1,1
PDK3,1
SPAST,1
POLE4,1
ANO10,1
SETX,1
NAB1,1
IARS2,1
RIEG2,1
MYOT,1
THAS,1
POLD4,1
PRPS1,1
ZBTB17,1
ABHD12,1
DYNC1I1,1
NDRG1,1
TANK,1
DHH,1
AP1S1,1
POU3F1,1
ARTN,1
PTRH2,1
EGFR,1
FUCA1,1
GDAP1,1
AIFM1,1
TCF4,1
SLC5A7,1
CPOX,1
AARS,1
SNAP29,1
CSF1R,1
DST,1
EIF2B5,1
SURF1,1
AFP,1
DNM2,1
CHSY1,1
PTPN13,1
RAB7A,1
PEX5,1
LY6E,1
SLURP1,1
MTM1,1
PNKP,1
NDUFAF6,1
KIF5A,1
ATP6,1
NGFR,1
CPT1C,1
NEFH,1
TSFM,1
ERCC3,1
SOX8,1
PMP2,1
SUCLA2,1
HDAC6,1
CUL4B,1
GJB1,1
D2HGDH,1
VAC14,1
SLC22A5,1
SACS,1
